Iron_steel,Olefin,Methanol,Ammonia
3697.53,3393.15,210.91,321.68
3701.58,3397.3,211.16,322.08
3698.46,3403.27,211.53,322.64
3713.89,3402.2,211.47,322.54
3714.94,3409.84,211.94,323.27
3735.06,3409.84,211.94,323.27
3734.54,3406.47,211.73,322.95
3736.94,3407.82,211.82,323.08
3730.31,3405.69,211.68,322.87
3716.27,3402.49,211.49,322.57
3719.36,3400.75,211.38,322.41
3691.84,3393.98,210.96,321.76
3690.9,3396.16,211.09,321.97
3700.96,3392.58,210.87,321.63
3702.69,3399.29,211.29,322.27
3705.47,3407.12,211.77,323.01
3719.29,3412.33,212.1,323.5
3743.76,3423.48,212.79,324.56
3763.85,3433.34,213.4,325.5
3802.54,3452.13,214.57,327.28
3854.82,3470.78,215.73,329.04
3889.42,3498.43,217.45,331.67
3950.63,3518.6,218.7,333.58
4004.24,3546.82,220.46,336.25
4062.3,3579.79,222.51,339.38
4113.9,3607.5,224.23,342.01
4175.32,3637.4,226.09,344.84
4227.32,3662.68,227.66,347.24
4269.3,3686.35,229.13,349.48
4329.72,3708.13,230.48,351.55
4366.47,3728.68,231.76,353.49
4388.96,3744.21,232.73,354.97
4414.0,3758.3,233.6,356.3
4436.73,3759.85,233.7,356.45
4444.61,3773.86,234.57,357.78
4454.08,3777.02,234.77,358.08
4435.16,3777.63,234.8,358.14
4449.14,3777.69,234.81,358.14
4457.21,3771.26,234.41,357.53
4449.07,3775.57,234.68,357.94
4447.41,3770.78,234.38,357.49
4445.61,3778.22,234.84,358.19
4455.79,3778.91,234.88,358.26
4455.69,3780.95,235.01,358.45
4459.16,3779.82,234.94,358.34
4458.08,3782.39,235.1,358.59
4469.39,3785.2,235.27,358.85
4476.22,3784.62,235.24,358.8
4467.6,3783.53,235.17,358.69
4476.09,3784.58,235.24,358.79
4468.78,3785.09,235.27,358.84
4464.18,3779.31,234.91,358.29
4470.45,3782.46,235.1,358.59
4449.67,3781.18,235.02,358.47
4445.64,3764.43,233.98,356.88
4426.43,3765.72,234.06,357.01
4415.2,3758.32,233.6,356.3
4398.57,3755.86,233.45,356.07
4380.14,3740.06,232.47,354.57
4349.38,3729.59,231.82,353.58
4322.22,3712.13,230.73,351.93
4304.02,3701.44,230.07,350.91
4282.69,3691.08,229.42,349.93
4253.52,3674.1,228.37,348.32
4226.0,3656.69,227.29,346.67
4200.86,3650.97,226.93,346.13
4178.81,3638.49,226.16,344.94
4143.92,3623.49,225.22,343.52
4132.47,3619.93,225.0,343.18
4122.29,3603.94,224.01,341.67
4107.19,3605.64,224.11,341.83
4091.19,3590.67,223.18,340.41
4086.72,3591.62,223.24,340.5
4082.83,3587.22,222.97,340.08
4073.76,3587.29,222.97,340.09
4073.31,3578.32,222.42,339.24
4073.44,3587.32,222.97,340.09
4080.19,3582.23,222.66,339.61
4063.06,3578.47,222.42,339.25
4064.55,3580.22,222.53,339.42
4074.53,3583.92,222.76,339.77
4070.83,3574.53,222.18,338.88
4046.45,3576.67,222.31,339.08
4043.94,3573.57,222.12,338.79
4024.18,3563.44,221.49,337.83
4007.1,3552.36,220.8,336.78
3987.19,3543.05,220.22,335.9
3967.79,3529.83,219.4,334.64
3943.12,3518.91,218.72,333.61
3907.28,3497.71,217.4,331.6
3863.23,3474.4,215.96,329.39
3803.0,3451.81,214.55,327.25
3728.24,3410.68,212.0,323.35
3699.76,3396.64,211.12,322.02
3688.15,3398.89,211.26,322.23
3698.24,3401.15,211.4,322.44
3697.26,3398.82,211.26,322.22
3701.84,3398.56,211.24,322.2
3690.15,3395.01,211.02,321.86
3725.36,3401.49,211.42,322.48
3713.71,3410.08,211.96,323.29
3723.2,3415.16,212.27,323.77
3737.42,3411.49,212.05,323.42
3729.29,3415.57,212.3,323.81
3729.5,3413.86,212.19,323.65
3727.19,3406.04,211.71,322.91
3711.69,3391.53,210.8,321.53
3700.48,3397.25,211.16,322.07
3687.19,3398.3,211.23,322.17
3699.78,3394.58,210.99,321.82
3702.26,3393.79,210.95,321.75
3714.08,3399.02,211.27,322.24
3723.73,3415.01,212.26,323.76
3740.38,3423.85,212.81,324.6
3780.84,3433.52,213.41,325.51
3810.77,3454.14,214.7,327.47
3840.77,3470.46,215.71,329.01
3898.65,3498.39,217.45,331.66
3943.16,3522.88,218.97,333.98
4005.78,3554.71,220.95,337.0
4062.51,3576.36,222.29,339.05
4112.57,3607.63,224.24,342.02
4176.97,3638.53,226.16,344.95
4221.79,3655.26,227.2,346.53
4274.73,3684.15,228.99,349.27
4315.35,3710.26,230.62,351.75
4354.94,3722.73,231.39,352.93
4390.35,3742.53,232.62,354.81
4410.38,3752.39,233.23,355.74
4426.2,3758.27,233.6,356.3
4440.94,3771.78,234.44,357.58
4448.09,3778.6,234.86,358.23
4461.51,3780.14,234.96,358.37
4451.33,3776.24,234.72,358.0
4447.84,3774.8,234.63,357.87
4454.26,3771.98,234.45,357.6
4456.11,3776.39,234.73,358.02
4444.53,3777.02,234.77,358.08
4451.72,3778.08,234.83,358.18
4461.49,3777.22,234.78,358.1
4463.0,3780.27,234.97,358.39
4459.81,3784.26,235.22,358.76
4465.23,3777.37,234.79,358.11
4471.41,3784.09,235.21,358.75
4474.91,3786.95,235.38,359.02
4469.18,3788.24,235.46,359.14
4470.32,3791.39,235.66,359.44
4462.25,3784.74,235.25,358.81
4467.4,3788.98,235.51,359.21
4456.69,3780.27,234.97,358.39
4442.23,3773.9,234.57,357.78
4432.63,3771.49,234.42,357.55
4408.83,3756.02,233.46,356.09
4393.9,3745.66,232.82,355.1
4378.1,3739.39,232.43,354.51
4352.13,3726.64,231.63,353.3
4324.94,3716.14,230.98,352.31
4304.82,3701.7,230.08,350.94
4284.52,3688.51,229.26,349.69
4252.33,3676.56,228.52,348.55
4225.55,3654.92,227.18,346.5
4196.88,3650.32,226.89,346.07
4171.57,3641.62,226.35,345.24
4158.2,3624.59,225.29,343.63
4140.13,3616.04,224.76,342.82
4122.27,3608.78,224.31,342.13
4107.5,3599.79,223.75,341.28
4093.84,3594.51,223.42,340.77
4081.26,3597.67,223.62,341.07
4072.87,3587.89,223.01,340.15
4075.32,3588.52,223.05,340.21
4071.78,3584.05,222.77,339.78
4074.99,3582.54,222.68,339.64
4077.77,3585.37,222.85,339.91
4066.77,3579.14,222.47,339.32
4063.94,3577.41,222.36,339.15
4063.27,3574.04,222.15,338.83
4055.96,3578.2,222.41,339.23
4059.49,3571.51,221.99,338.59
4032.2,3565.2,221.6,338.0
4032.88,3563.36,221.49,337.82
4000.47,3547.12,220.48,336.28
3982.16,3544.02,220.28,335.99
3970.77,3533.48,219.63,334.99
3937.21,3518.28,218.68,333.55
3906.63,3498.96,217.48,331.72
3864.88,3481.96,216.43,330.1
3799.41,3452.3,214.58,327.29
3736.36,3410.73,212.0,323.35
3698.39,3397.24,211.16,322.07
3697.39,3395.83,211.07,321.94
3696.76,3389.59,210.68,321.35
3702.5,3393.67,210.94,321.73
3704.47,3395.28,211.04,321.89
3694.16,3395.12,211.03,321.87
3702.53,3402.37,211.48,322.56
3732.52,3414.41,212.23,323.7
3726.94,3408.65,211.87,323.15
3735.47,3416.31,212.34,323.88
3737.74,3411.49,212.05,323.42
3718.03,3410.81,212.0,323.36
3718.67,3400.4,211.36,322.37
3701.23,3401.17,211.4,322.45
3699.29,3394.3,210.98,321.79
3705.95,3392.85,210.89,321.66
3695.71,3391.98,210.83,321.57
3699.67,3396.23,211.1,321.98
3709.43,3398.55,211.24,322.2
3715.69,3413.24,212.15,323.59
3747.93,3417.62,212.43,324.01
3771.7,3434.61,213.48,325.62
3805.97,3455.65,214.79,327.61
3847.65,3473.49,215.9,329.3
3896.55,3498.41,217.45,331.66
3947.94,3523.29,218.99,334.02
4003.66,3554.05,220.91,336.94
4064.7,3578.49,222.43,339.26
4126.61,3611.88,224.5,342.42
4170.2,3630.7,225.67,344.21
4237.77,3658.16,227.38,346.81
4270.24,3687.56,229.2,349.6
4316.87,3711.44,230.69,351.86
4354.88,3723.55,231.44,353.01
4391.89,3741.39,232.55,354.7
4418.91,3759.27,233.66,356.4
4421.25,3765.83,234.07,357.02
4442.06,3771.9,234.45,357.59
4450.63,3777.82,234.82,358.15
4453.83,3777.7,234.81,358.14
4446.28,3775.24,234.65,357.91
4445.26,3775.16,234.65,357.9
4454.77,3770.36,234.35,357.45
4441.24,3769.27,234.28,357.34
4454.4,3772.27,234.47,357.63
4451.75,3775.82,234.69,357.96
4456.01,3781.2,235.03,358.47
4454.76,3778.74,234.87,358.24
4456.76,3786.44,235.35,358.97
4461.58,3780.43,234.98,358.4
4468.47,3779.79,234.94,358.34
4468.37,3785.52,235.29,358.88
4469.76,3786.72,235.37,359.0
4485.45,3782.19,235.09,358.57
4453.47,3786.3,235.34,358.96
4460.92,3779.5,234.92,358.31
4452.05,3775.56,234.67,357.94
4451.23,3772.03,234.45,357.6
4437.98,3769.68,234.31,357.38
4420.18,3758.38,233.61,356.31
4401.79,3748.94,233.02,355.41
4363.62,3738.44,232.37,354.42
4362.6,3727.72,231.7,353.4
4336.11,3717.81,231.09,352.46
4301.49,3700.8,230.03,350.85
4287.92,3683.91,228.98,349.25
4248.44,3673.22,228.31,348.24
4230.69,3665.81,227.85,347.53
4194.31,3644.6,226.53,345.52
4177.65,3633.2,225.83,344.44
4152.88,3631.2,225.7,344.25
4140.08,3620.25,225.02,343.22
4110.35,3611.81,224.5,342.42
4102.0,3601.32,223.84,341.42
4092.96,3592.56,223.3,340.59
4084.78,3582.38,222.67,339.63
4070.41,3586.91,222.95,340.05
4066.48,3584.89,222.82,339.86
4074.0,3584.4,222.79,339.82
4062.11,3588.08,223.02,340.17
4064.95,3581.7,222.63,339.56
4068.77,3582.48,222.67,339.63
4068.48,3582.34,222.66,339.62
4064.98,3576.17,222.28,339.04
4052.69,3576.64,222.31,339.08
4052.49,3574.47,222.18,338.87
4038.05,3569.95,221.89,338.45
4024.03,3560.25,221.29,337.53
4004.02,3555.1,220.97,337.04
3982.32,3543.96,220.28,335.98
3968.56,3537.49,219.88,335.37
3945.64,3516.69,218.58,333.4
3903.05,3505.14,217.87,332.3
3862.73,3477.86,216.17,329.72
3805.39,3452.77,214.61,327.34
3730.13,3408.45,211.86,323.14
3697.68,3400.21,211.34,322.35
3700.85,3392.93,210.89,321.66
3704.06,3399.54,211.3,322.29
3695.63,3392.92,210.89,321.66
3708.12,3399.37,211.29,322.27
3698.87,3404.77,211.63,322.79
3719.89,3404.24,211.59,322.74
3726.31,3414.23,212.22,323.68
3736.38,3414.53,212.23,323.71
3741.5,3417.2,212.4,323.96
3728.11,3422.65,212.74,324.48
3722.53,3411.69,212.06,323.44
3721.04,3405.16,211.65,322.82
3704.65,3395.81,211.07,321.94
3704.55,3391.58,210.81,321.54
3688.12,3392.91,210.89,321.66
3696.98,3391.66,210.81,321.54
3701.75,3397.73,211.19,322.12
3704.8,3397.77,211.19,322.12
3722.74,3411.62,212.05,323.44
3743.67,3420.15,212.58,324.24
3775.27,3436.67,213.61,325.81
3813.15,3455.79,214.8,327.62
3855.5,3475.81,216.04,329.52
3901.02,3490.52,216.96,330.92
3948.63,3527.39,219.25,334.41
3997.8,3555.27,220.98,337.05
4057.58,3576.7,222.31,339.09
4113.7,3606.23,224.15,341.89
4172.36,3634.26,225.89,344.54
4222.71,3661.41,227.58,347.12
4278.08,3691.95,229.48,350.01
4321.86,3710.0,230.6,351.72
4349.34,3729.93,231.84,353.61
4382.83,3746.39,232.86,355.17
4416.71,3756.39,233.48,356.12
4434.39,3769.45,234.29,357.36
4442.04,3778.36,234.85,358.2
4453.18,3773.33,234.54,357.73
4447.51,3781.72,235.06,358.52
4457.8,3769.99,234.33,357.41
4443.85,3773.83,234.57,357.77
4456.91,3773.61,234.55,357.75
4447.17,3767.74,234.19,357.2
4427.21,3774.32,234.6,357.82
4459.52,3772.36,234.48,357.64
4455.18,3774.97,234.64,357.88
4451.6,3779.44,234.92,358.31
4458.9,3774.23,234.59,357.81
4464.73,3782.03,235.08,358.55
4465.62,3786.61,235.36,358.99
4463.33,3786.43,235.35,358.97
4474.38,3782.25,235.09,358.57
4469.99,3783.12,235.14,358.66
4468.61,3781.27,235.03,358.48
4472.79,3785.35,235.28,358.87
4463.35,3774.35,234.6,357.82
4445.07,3772.56,234.49,357.66
4437.34,3770.06,234.33,357.42
4419.6,3762.54,233.87,356.7
4400.13,3754.42,233.36,355.93
4378.52,3738.55,232.37,354.43
4354.09,3724.48,231.5,353.1
4331.33,3719.12,231.17,352.59
4318.16,3705.3,230.31,351.28
4279.01,3684.22,229.0,349.28
4251.32,3670.94,228.17,348.02
4227.93,3661.37,227.58,347.11
4210.04,3651.58,226.97,346.19
4173.52,3638.11,226.13,344.91
4152.95,3625.95,225.38,343.76
4137.28,3613.74,224.62,342.6
4124.65,3603.91,224.01,341.67
4112.85,3600.93,223.82,341.38
4088.06,3595.71,223.5,340.89
4083.09,3592.06,223.27,340.54
4078.53,3591.61,223.24,340.5
4075.22,3587.41,222.98,340.1
4058.14,3591.41,223.23,340.48
4061.84,3581.36,222.6,339.53
4066.96,3580.94,222.58,339.49
4060.55,3581.58,222.62,339.55
4061.35,3578.31,222.41,339.24
4065.66,3577.16,222.34,339.13
4058.32,3576.22,222.28,339.04
4046.2,3578.59,222.43,339.27
4041.58,3564.63,221.56,337.94
4037.55,3560.48,221.31,337.55
4011.08,3553.94,220.9,336.93
3995.24,3547.46,220.5,336.31
3972.8,3533.55,219.63,335.0
3934.06,3517.87,218.66,333.51
3900.31,3498.07,217.43,331.63
3863.08,3481.05,216.37,330.02
3808.24,3450.43,214.47,327.12
3722.9,3406.72,211.75,322.97
3709.54,3393.88,210.95,321.75
3696.07,3394.29,210.98,321.79
3690.89,3398.99,211.27,322.24
3695.98,3391.51,210.8,321.53
3699.74,3394.29,210.98,321.79
3709.57,3392.91,210.89,321.66
3712.92,3399.49,211.3,322.29
3711.46,3406.57,211.74,322.96
3731.14,3402.82,211.51,322.6
3738.29,3413.6,212.18,323.62
3729.09,3412.89,212.13,323.56
3732.35,3413.55,212.17,323.62
3721.24,3408.2,211.84,323.11
3713.15,3399.77,211.32,322.31
3697.93,3396.27,211.1,321.98
3705.43,3405.86,211.7,322.89
3710.67,3386.87,210.52,321.09
3697.75,3402.35,211.48,322.56
3720.4,3401.27,211.41,322.46
3713.83,3403.98,211.58,322.71
3747.58,3414.36,212.22,323.7
3773.69,3441.78,213.93,326.3
3809.2,3451.6,214.54,327.23
3841.06,3476.51,216.09,329.59
3894.92,3496.86,217.35,331.52
3954.51,3517.87,218.66,333.51
4003.66,3554.21,220.92,336.95
4060.8,3581.24,222.6,339.52
4123.42,3601.73,223.87,341.46
4170.17,3634.05,225.88,344.52
4222.64,3665.49,227.83,347.5
4275.8,3681.76,228.84,349.05
4314.48,3714.42,230.87,352.14
4354.79,3728.23,231.73,353.45
4388.76,3749.09,233.03,355.43
4411.82,3760.69,233.75,356.53
4430.01,3776.79,234.75,358.06
4443.16,3770.21,234.34,357.43
4447.45,3775.54,234.67,357.94
4455.18,3772.55,234.49,357.65
4450.91,3783.42,235.16,358.68
4457.59,3773.02,234.52,357.7
4453.73,3778.92,234.88,358.26
4451.35,3771.41,234.42,357.55
4450.46,3777.85,234.82,358.16
4447.65,3778.16,234.84,358.19
4445.92,3775.05,234.64,357.89
4453.24,3776.94,234.76,358.07
4454.12,3783.04,235.14,358.65
4457.54,3781.27,235.03,358.48
4474.1,3782.98,235.14,358.64
4464.33,3785.05,235.26,358.84
4477.71,3790.73,235.62,359.38
4460.92,3784.61,235.24,358.8
4461.52,3786.73,235.37,359.0
4457.73,3783.12,235.14,358.66
4458.09,3776.68,234.74,358.05
4438.88,3777.84,234.82,358.16
4441.33,3764.82,234.01,356.92
4413.87,3756.92,233.52,356.17
4391.61,3751.7,233.19,355.68
4386.43,3739.24,232.42,354.5
4350.11,3725.02,231.53,353.15
4317.3,3717.94,231.09,352.48
4304.0,3700.41,230.0,350.81
4272.14,3683.16,228.93,349.18
4252.18,3679.8,228.72,348.86
4217.58,3666.44,227.89,347.59
4203.92,3647.06,226.69,345.76
4166.63,3642.13,226.38,345.29
4154.97,3624.75,225.3,343.64
4137.5,3611.33,224.47,342.37
4122.38,3605.88,224.13,341.85
4098.11,3598.05,223.64,341.11
4092.81,3593.65,223.37,340.69
4082.83,3594.85,223.44,340.81
4074.95,3585.94,222.89,339.96
4079.29,3585.87,222.88,339.96
4060.59,3577.95,222.39,339.2
4072.98,3584.06,222.77,339.78
4068.79,3584.08,222.77,339.79
4063.28,3584.28,222.79,339.8
4067.65,3580.75,222.57,339.47
4058.3,3583.67,222.75,339.75
4045.69,3573.21,222.1,338.76
4057.89,3575.16,222.22,338.94
4048.34,3566.53,221.68,338.12
4020.91,3560.68,221.32,337.57
4001.59,3549.38,220.62,336.5
3991.47,3541.69,220.14,335.77
3969.99,3527.54,219.26,334.43
3933.14,3517.44,218.63,333.47
3897.51,3495.23,217.25,331.36
3872.29,3484.57,216.59,330.35
3798.21,3446.15,214.2,326.71
3728.43,3404.6,211.62,322.77
3700.84,3398.13,211.22,322.16
3687.2,3381.83,210.2,320.61
3695.93,3384.68,210.38,320.88
3684.81,3381.0,210.15,320.53
3690.65,3380.85,210.14,320.52
3694.05,3385.32,210.42,320.94
3632.91,3301.39,205.2,312.99
3593.14,3217.7,200.0,305.05
3531.7,3120.17,193.94,295.81
3478.26,3034.24,188.6,287.66
3430.83,2975.4,184.94,282.08
3407.04,2924.13,181.75,277.22
3387.76,2879.33,178.97,272.97
3365.77,2853.91,177.39,270.56
3344.05,2828.0,175.78,268.11
3334.38,2803.48,174.25,265.78
3335.6,2784.61,173.08,263.99
3314.9,2772.37,172.32,262.83
3329.33,2776.04,172.55,263.18
3312.35,2764.66,171.84,262.1
3321.39,2765.79,171.91,262.21
3319.4,2775.14,172.49,263.09
3320.7,2773.75,172.41,262.96
3326.85,2786.53,173.2,264.17
3331.01,2795.94,173.79,265.07
3329.83,2798.98,173.97,265.36
3330.03,2809.63,174.64,266.36
3338.93,2807.97,174.53,266.21
3338.74,2817.4,175.12,267.1
3345.24,2827.75,175.76,268.08
3342.71,2827.3,175.73,268.04
3360.62,2827.47,175.74,268.06
3361.3,2830.13,175.91,268.31
3355.53,2831.41,175.99,268.43
3368.59,2838.83,176.45,269.13
3360.97,2839.37,176.48,269.18
3373.39,2850.94,177.2,270.28
3361.11,2846.85,176.95,269.89
3361.0,2849.65,177.12,270.16
3363.99,2851.88,177.26,270.37
3373.91,2857.41,177.61,270.89
3371.75,2860.29,177.78,271.17
3373.87,2855.91,177.51,270.75
3373.21,2858.06,177.65,270.96
3373.62,2861.16,177.84,271.25
3374.67,2857.35,177.6,270.89
3382.37,2861.23,177.84,271.26
3378.53,2860.72,177.81,271.21
3365.69,2859.54,177.74,271.1
3375.66,2862.78,177.94,271.4
3364.22,2850.54,177.18,270.24
3363.46,2845.85,176.89,269.8
3366.31,2841.91,176.64,269.43
3354.07,2836.86,176.33,268.95
3358.5,2828.32,175.8,268.14
3346.94,2825.24,175.61,267.84
3341.38,2819.72,175.26,267.32
3335.86,2799.73,174.02,265.43
3316.5,2786.68,173.21,264.19
3324.23,2771.7,172.28,262.77
3322.67,2759.41,171.51,261.6
3298.5,2740.55,170.34,259.82
3291.18,2721.2,169.14,257.98
3263.75,2698.69,167.74,255.85
3274.1,2684.48,166.86,254.5
3244.99,2672.99,166.14,253.41
3246.61,2662.8,165.51,252.45
3240.51,2646.8,164.52,250.93
3235.11,2645.44,164.43,250.8
3227.3,2631.98,163.59,249.52
3236.97,2628.21,163.36,249.17
3230.6,2623.37,163.06,248.71
3232.01,2625.42,163.19,248.9
3227.19,2618.53,162.76,248.25
3224.26,2622.2,162.99,248.6
3237.47,2617.75,162.71,248.17
3229.0,2615.82,162.59,247.99
3218.58,2611.27,162.31,247.56
3233.03,2614.34,162.5,247.85
3217.41,2616.88,162.66,248.09
3214.7,2609.65,162.21,247.41
3222.98,2611.98,162.35,247.63
3226.77,2611.1,162.3,247.54
3222.23,2615.17,162.55,247.93
3228.93,2609.33,162.19,247.38
3216.51,2607.74,162.09,247.22
3218.3,2608.19,162.12,247.27
3228.5,2615.35,162.56,247.95
3221.61,2612.52,162.38,247.68
3220.8,2609.67,162.21,247.41
3212.69,2600.77,161.65,246.56
3207.2,2610.4,162.25,247.48
3226.62,2616.25,162.62,248.03
3222.88,2609.33,162.19,247.38
3210.51,2608.66,162.14,247.31
3221.88,2613.28,162.43,247.75
3217.95,2615.89,162.59,248.0
3219.48,2608.75,162.15,247.32
3216.76,2613.84,162.47,247.8
3219.69,2614.04,162.48,247.82
3212.91,2611.8,162.34,247.61
3220.47,2613.77,162.46,247.8
3224.37,2612.48,162.38,247.67
3221.04,2608.3,162.12,247.28
3219.83,2615.65,162.58,247.97
3218.01,2608.41,162.13,247.29
3215.3,2607.71,162.09,247.22
3230.71,2610.02,162.23,247.44
3223.76,2613.58,162.45,247.78
3216.05,2608.1,162.11,247.26
3225.04,2608.51,162.14,247.3
3211.8,2606.96,162.04,247.15
3222.89,2609.08,162.17,247.35
3219.26,2610.31,162.25,247.47
3208.15,2610.6,162.27,247.5
3216.14,2611.78,162.34,247.61
3223.56,2616.47,162.63,248.05
3214.03,2613.27,162.43,247.75
3231.7,2605.65,161.96,247.03
3228.27,2611.28,162.31,247.56
3230.09,2610.43,162.25,247.48
3205.21,2609.39,162.19,247.38
3227.7,2607.59,162.08,247.21
3222.75,2611.35,162.31,247.57
3218.76,2610.72,162.27,247.51
3220.01,2616.89,162.66,248.09
3216.92,2611.77,162.34,247.61
3230.38,2609.87,162.22,247.43
3232.0,2614.17,162.49,247.83
3221.81,2608.27,162.12,247.27
3227.29,2614.34,162.5,247.85
3228.98,2615.11,162.55,247.92
3227.54,2605.89,161.97,247.05
3215.61,2610.4,162.25,247.48
3217.22,2605.84,161.97,247.04
3217.41,2610.02,162.23,247.44
3222.7,2604.06,161.86,246.88
3215.84,2606.57,162.01,247.11
3220.16,2609.14,162.17,247.36
3219.34,2606.54,162.01,247.11
3219.16,2606.29,162.0,247.09
3225.54,2610.58,162.26,247.49
3222.18,2612.97,162.41,247.72
3220.03,2610.43,162.25,247.48
3218.97,2612.75,162.4,247.7
3221.47,2609.92,162.22,247.43
3217.5,2611.54,162.32,247.59
3220.13,2612.43,162.38,247.67
3217.3,2607.14,162.05,247.17
3223.44,2611.38,162.31,247.57
3213.7,2603.8,161.84,246.85
3221.93,2610.71,162.27,247.51
3222.82,2609.37,162.19,247.38
3235.56,2610.04,162.23,247.44
3219.52,2615.26,162.55,247.94
3220.73,2608.66,162.14,247.31
3225.46,2609.57,162.2,247.4
3221.35,2609.93,162.22,247.43
3211.39,2608.52,162.14,247.3
3222.07,2613.81,162.46,247.8
3217.57,2613.52,162.45,247.77
3216.71,2613.98,162.47,247.82
3228.59,2615.5,162.57,247.96
3218.26,2608.51,162.14,247.3
3216.1,2611.07,162.29,247.54
3224.49,2612.77,162.4,247.7
3222.28,2611.28,162.31,247.56
3229.42,2612.62,162.39,247.69
3215.44,2614.71,162.52,247.89
3216.16,2612.58,162.39,247.68
3218.04,2614.35,162.5,247.85
3217.16,2610.1,162.23,247.45
3219.96,2608.26,162.12,247.27
3223.75,2606.26,162.0,247.08
3222.1,2613.02,162.42,247.73
3226.92,2613.0,162.41,247.72
3216.17,2613.38,162.44,247.76
3223.33,2612.34,162.37,247.66
3222.9,2613.64,162.45,247.78
3237.1,2619.08,162.79,248.3
3230.8,2645.23,164.42,250.78
3248.98,2656.12,165.09,251.81
3264.05,2680.6,166.62,254.13
3290.96,2715.59,168.79,257.45
3308.29,2749.16,170.88,260.63
3340.13,2810.11,174.67,266.41
3378.48,2869.0,178.33,271.99
3430.66,2951.64,183.46,279.83
3478.36,3045.45,189.29,288.72
3548.04,3145.09,195.49,298.17
3624.55,3267.54,203.1,309.78
3677.31,3357.58,208.69,318.31
3696.58,3385.91,210.46,321.0
3709.91,3400.92,211.39,322.42
3695.82,3395.28,211.04,321.89
3704.38,3401.07,211.4,322.44
3699.16,3394.45,210.99,321.81
3695.21,3395.63,211.06,321.92
3707.45,3401.21,211.41,322.45
3724.83,3407.07,211.77,323.01
3731.46,3407.8,211.82,323.07
3731.26,3416.43,212.35,323.89
3747.61,3420.3,212.59,324.26
3734.88,3410.3,211.97,323.31
3720.59,3402.49,211.49,322.57
3713.04,3395.4,211.05,321.9
3701.06,3394.79,211.01,321.84
3697.56,3394.31,210.98,321.79
3701.27,3393.3,210.92,321.7
3693.34,3398.4,211.23,322.18
3707.13,3395.69,211.06,321.93
3724.52,3407.4,211.79,323.04
3741.5,3421.09,212.64,324.33
3772.11,3434.6,213.48,325.61
3812.5,3448.83,214.37,326.96
3852.66,3477.3,216.14,329.66
3896.7,3500.05,217.55,331.82
3956.66,3525.11,219.11,334.2
4005.67,3546.42,220.43,336.22
4056.06,3577.07,222.34,339.12
4119.14,3607.01,224.2,341.96
4173.32,3643.4,226.46,345.41
4230.56,3660.63,227.53,347.04
4282.5,3689.64,229.33,349.79
4315.05,3703.55,230.2,351.11
4356.6,3729.03,231.78,353.53
4397.72,3746.54,232.87,355.19
4411.84,3759.27,233.66,356.39
4432.1,3770.58,234.37,357.47
4437.26,3763.59,233.93,356.8
4444.63,3776.29,234.72,358.01
4450.39,3776.6,234.74,358.04
4454.41,3780.15,234.96,358.37
4454.57,3776.38,234.73,358.02
4442.7,3780.7,234.99,358.43
4440.27,3776.07,234.71,357.99
4445.26,3775.67,234.68,357.95
4464.49,3774.46,234.61,357.84
4460.45,3778.25,234.84,358.19
4454.53,3783.08,235.14,358.65
4463.46,3783.17,235.15,358.66
4456.74,3782.57,235.11,358.6
4466.97,3781.03,235.01,358.46
4473.91,3779.14,234.9,358.28
4467.73,3779.6,234.93,358.32
4471.02,3780.26,234.97,358.38
4472.78,3781.18,235.02,358.47
4463.01,3785.26,235.28,358.86
4460.22,3777.62,234.8,358.13
4446.0,3772.68,234.5,357.67
4425.39,3763.21,233.91,356.77
4419.11,3757.04,233.52,356.18
4402.48,3740.67,232.51,354.63
4366.25,3738.4,232.36,354.42
4353.27,3729.21,231.79,353.55
4331.73,3715.67,230.95,352.26
4297.36,3706.61,230.39,351.4
4275.07,3690.0,229.36,349.83
4249.31,3675.75,228.47,348.48
4219.73,3661.58,227.59,347.13
4199.09,3643.25,226.45,345.4
4184.05,3640.04,226.25,345.09
4155.94,3626.16,225.39,343.78
4121.96,3606.23,224.15,341.89
4120.67,3603.68,223.99,341.64
4098.79,3603.32,223.97,341.61
4091.51,3592.33,223.29,340.57
4084.68,3590.33,223.16,340.38
4077.47,3590.66,223.18,340.41
4074.63,3580.78,222.57,339.47
4068.79,3583.43,222.73,339.72
4062.84,3581.6,222.62,339.55
4067.35,3581.75,222.63,339.56
4057.55,3587.23,222.97,340.08
4067.96,3576.44,222.3,339.06
4078.9,3576.81,222.32,339.1
4055.88,3573.14,222.09,338.75
4049.98,3573.65,222.12,338.8
4037.48,3569.47,221.86,338.4
4025.63,3562.22,221.41,337.71
4007.24,3551.83,220.77,336.73
3989.32,3545.21,220.36,336.1
3974.07,3531.16,219.48,334.77
3935.13,3513.97,218.42,333.14
3909.15,3500.2,217.56,331.83
3869.33,3482.18,216.44,330.13
3804.98,3443.81,214.05,326.49
3725.01,3404.39,211.6,322.75
3701.58,3401.44,211.42,322.47
3709.56,3394.55,210.99,321.82
3702.12,3393.89,210.95,321.76
3705.2,3396.82,211.13,322.03
3695.88,3400.64,211.37,322.4
3698.2,3388.39,210.61,321.23
3719.01,3397.47,211.17,322.09
3721.21,3406.17,211.71,322.92
3729.96,3412.63,212.12,323.53
3743.0,3416.43,212.35,323.89
3733.4,3415.59,212.3,323.81
