,Iron_steel,Olefin,Methanol,Ammonia
0,18512.38,56984.4,3541.94,5402.36
1,18493.43,56965.05,3540.73,5400.53
2,18520.38,56991.56,3542.38,5403.04
3,18509.39,56928.16,3538.44,5397.03
4,18641.84,56952.74,3539.97,5399.36
5,18545.2,56932.97,3538.74,5397.49
6,18577.66,56974.95,3541.35,5401.47
7,18593.56,57019.51,3544.12,5405.69
8,18486.13,56945.72,3539.53,5398.7
9,18555.13,56810.81,3531.15,5385.91
10,18564.94,56925.36,3538.27,5396.76
11,18526.29,57020.98,3544.21,5405.83
12,18527.37,56829.86,3532.33,5387.71
13,18496.51,56969.67,3541.02,5400.97
14,18507.74,56952.14,3539.93,5399.3
15,18441.79,57027.73,3544.63,5406.47
16,18511.7,56868.94,3534.76,5391.42
17,18525.66,56982.8,3541.84,5402.21
18,18552.61,56975.23,3541.37,5401.49
19,18520.46,57046.11,3545.77,5408.21
20,18492.94,56956.19,3540.18,5399.69
21,18544.12,56907.0,3537.12,5395.03
22,18576.59,56930.05,3538.56,5397.21
23,18505.03,56801.38,3530.56,5385.01
24,18492.07,56931.79,3538.67,5397.38
25,18548.35,56898.34,3536.59,5394.2
26,18541.81,57118.6,3550.28,5415.09
27,18531.09,57026.77,3544.57,5406.38
28,18537.22,56997.75,3542.77,5403.63
29,18543.32,56971.61,3541.14,5401.15
30,18565.86,56960.72,3540.46,5400.12
31,18547.63,56987.6,3542.13,5402.67
32,18531.34,56816.71,3531.51,5386.47
33,18599.86,57025.92,3544.52,5406.3
34,18539.22,57043.07,3545.58,5407.92
35,18596.45,57020.41,3544.17,5405.78
36,18557.58,56963.24,3540.62,5400.36
37,18459.81,57054.02,3546.26,5408.96
38,18516.47,57065.51,3546.98,5410.05
39,18601.86,56945.85,3539.54,5398.71
40,18533.57,56831.94,3532.46,5387.91
41,18597.45,56998.36,3542.8,5403.69
42,18532.81,56979.31,3541.62,5401.88
43,18531.02,56900.79,3536.74,5394.44
44,18520.9,56940.88,3539.23,5398.24
45,18569.56,56899.09,3536.63,5394.28
46,18534.24,56866.52,3534.61,5391.19
47,18563.34,56746.77,3527.17,5379.83
48,18505.97,56923.3,3538.14,5396.57
49,18544.25,56932.28,3538.7,5397.42
50,18517.97,57008.26,3543.42,5404.62
51,18538.25,56851.54,3533.68,5389.77
52,18468.07,56879.85,3535.44,5392.45
53,18519.74,57034.45,3545.05,5407.11
54,18558.66,56800.53,3530.51,5384.93
55,18565.97,56975.36,3541.37,5401.51
56,18553.02,57123.62,3550.59,5415.56
57,18518.71,56915.1,3537.63,5395.79
58,18532.86,56903.83,3536.93,5394.72
59,18644.46,56876.48,3535.23,5392.13
60,18517.6,56927.82,3538.42,5397.0
61,18506.65,57019.62,3544.12,5405.7
62,18478.98,56968.0,3540.92,5400.81
63,18561.39,56987.23,3542.11,5402.63
64,18504.73,56973.49,3541.26,5401.33
65,18497.34,57002.42,3543.06,5404.07
66,18535.18,57047.17,3545.84,5408.31
67,18543.61,56885.3,3535.78,5392.97
68,18520.65,56979.79,3541.65,5401.93
69,18507.35,56917.64,3537.79,5396.03
70,18539.58,56868.53,3534.73,5391.38
71,18587.6,56944.52,3539.46,5398.58
72,18549.16,56960.72,3540.46,5400.12
73,18539.14,56957.5,3540.26,5399.81
74,18546.58,57056.24,3546.4,5409.17
75,18522.16,56996.46,3542.68,5403.51
76,18561.66,57070.05,3547.26,5410.48
77,18572.47,56976.45,3541.44,5401.61
78,18547.56,57028.03,3544.65,5406.5
79,18534.98,56801.52,3530.57,5385.02
80,18555.34,56908.66,3537.23,5395.18
81,18536.7,56985.14,3541.98,5402.43
82,18605.84,57306.21,3561.94,5432.87
83,18645.67,57639.3,3582.64,5464.45
84,18661.74,58050.14,3608.18,5503.4
85,18805.16,58624.7,3643.89,5557.87
86,18908.63,59254.27,3683.02,5617.56
87,19033.88,60080.39,3734.37,5695.88
88,19268.24,61406.32,3816.79,5821.58
89,19453.21,62739.42,3899.65,5947.96
90,19687.3,64260.71,3994.2,6092.19
91,20028.55,66386.25,4126.32,6293.7
92,20431.67,68629.12,4265.73,6506.33
93,20837.4,71194.0,4425.15,6749.49
94,21144.25,73037.37,4539.73,6924.25
95,21207.04,73681.27,4579.75,6985.3
96,21254.12,73896.03,4593.1,7005.66
97,21273.75,74099.28,4605.73,7024.93
98,21277.98,74129.49,4607.61,7027.79
99,21300.8,74035.05,4601.74,7018.84
100,21317.51,74131.53,4607.74,7027.98
101,21324.07,74162.04,4609.63,7030.88
102,21433.45,74330.06,4620.08,7046.8
103,21531.42,74465.51,4628.5,7059.65
104,21548.43,74416.28,4625.44,7054.98
105,21475.9,74406.44,4624.82,7054.05
106,21426.92,74346.76,4621.11,7048.39
107,21457.88,74184.34,4611.02,7032.99
108,21344.2,74279.0,4616.9,7041.96
109,21283.75,74133.27,4607.84,7028.15
110,21287.39,74137.99,4608.14,7028.6
111,21267.16,74047.82,4602.53,7020.05
112,21296.17,74070.68,4603.95,7022.21
113,21361.66,74128.44,4607.54,7027.69
114,21487.46,74403.37,4624.63,7053.76
115,21544.71,74670.21,4641.22,7079.05
116,21685.38,74986.2,4660.86,7109.01
117,21892.67,75379.13,4685.28,7146.26
118,22204.35,75779.46,4710.17,7184.21
119,22399.76,76105.37,4730.42,7215.11
120,22695.8,76806.24,4773.99,7281.56
121,23016.15,77518.82,4818.28,7349.11
122,23390.61,77921.57,4843.31,7387.29
123,23694.79,78787.21,4897.12,7469.36
124,24026.67,79269.05,4927.07,7515.04
125,24307.43,79877.54,4964.89,7572.73
126,24623.59,80537.92,5005.93,7635.34
127,24862.51,80929.16,5030.25,7672.43
128,25068.35,81431.38,5061.47,7720.04
129,25266.71,81638.62,5074.35,7739.69
130,25430.89,82008.88,5097.36,7774.79
131,25487.38,82186.6,5108.41,7791.64
132,25525.43,82216.57,5110.27,7794.48
133,25590.09,82338.41,5117.85,7806.03
134,25665.63,82297.18,5115.28,7802.12
135,25623.92,82370.97,5119.87,7809.12
136,25588.18,82173.03,5107.57,7790.35
137,25617.14,82309.38,5116.04,7803.28
138,25605.42,82335.82,5117.68,7805.78
139,25576.73,82400.39,5121.7,7811.91
140,25600.52,82262.33,5113.12,7798.82
141,25651.64,82381.1,5120.5,7810.08
142,25663.23,82349.65,5118.54,7807.1
143,25643.59,82522.16,5129.27,7823.45
144,25729.22,82584.69,5133.15,7829.38
145,25735.67,82716.03,5141.32,7841.83
146,25737.89,82458.86,5125.33,7817.45
147,25729.75,82609.25,5134.68,7831.71
148,25717.09,82543.29,5130.58,7825.45
149,25715.11,82629.02,5135.91,7833.58
150,25670.61,82583.11,5133.05,7829.23
151,25633.71,82343.1,5118.14,7806.47
152,25591.9,82311.15,5116.15,7803.45
153,25518.97,82223.19,5110.68,7795.11
154,25389.15,81899.61,5090.57,7764.43
155,25261.6,81933.73,5092.69,7767.66
156,25152.59,81504.11,5065.99,7726.94
157,25074.36,81248.27,5050.09,7702.68
158,24933.9,80996.66,5034.45,7678.83
159,24793.2,80690.75,5015.43,7649.83
160,24624.98,80366.98,4995.31,7619.13
161,24555.7,80320.96,4992.45,7614.77
162,24318.62,79795.62,4959.8,7564.96
163,24183.63,79460.43,4938.96,7533.19
164,24019.32,79257.68,4926.36,7513.96
165,23932.97,79014.43,4911.24,7490.9
166,23805.75,78845.69,4900.75,7474.91
167,23657.13,78652.06,4888.72,7456.55
168,23600.45,78494.18,4878.9,7441.58
169,23584.08,78514.84,4880.19,7443.54
170,23474.81,78325.02,4868.39,7425.54
171,23482.33,78175.58,4859.1,7411.38
172,23384.9,78210.53,4861.27,7414.69
173,23431.68,78087.35,4853.61,7403.01
174,23424.98,78134.73,4856.56,7407.5
175,23464.88,78135.68,4856.62,7407.59
176,23410.19,78135.71,4856.62,7407.6
177,23343.38,78063.33,4852.12,7400.73
178,23310.48,78064.66,4852.21,7400.86
179,23378.53,78026.22,4849.82,7397.22
180,23287.76,77918.04,4843.09,7386.96
181,23253.4,77817.32,4836.83,7377.41
182,23162.97,77806.8,4836.18,7376.41
183,23097.4,77487.44,4816.33,7346.14
184,22965.48,77290.1,4804.06,7327.43
185,22800.36,76875.42,4778.29,7288.12
186,22610.63,76722.07,4768.75,7273.58
187,22417.11,76240.84,4738.84,7227.95
188,22243.57,75825.56,4713.03,7188.58
189,21861.47,75195.66,4673.88,7128.87
190,21426.61,74339.95,4620.69,7047.74
191,21311.2,74068.63,4603.83,7022.02
192,21265.62,74077.53,4604.38,7022.86
193,21352.98,74155.57,4609.23,7030.26
194,21302.89,74120.45,4607.05,7026.93
195,21319.17,74047.01,4602.48,7019.97
196,21350.92,73921.69,4594.69,7008.09
197,21424.73,74220.67,4613.28,7036.43
198,21415.24,74413.72,4625.28,7054.74
199,21520.01,74280.29,4616.98,7042.09
200,21521.59,74447.86,4627.4,7057.97
201,21557.41,74420.28,4625.68,7055.36
202,21424.64,74346.38,4621.09,7048.35
203,21388.8,74212.01,4612.74,7035.61
204,21352.16,74226.36,4613.63,7036.97
205,21283.93,74150.21,4608.9,7029.75
206,21305.84,74071.58,4604.01,7022.3
207,21272.98,73933.93,4595.45,7009.25
208,21320.31,74161.78,4609.62,7030.85
209,21376.42,74248.42,4615.0,7039.06
210,21488.12,74367.77,4622.42,7050.38
211,21552.83,74577.26,4635.44,7070.24
212,21712.07,74899.79,4655.49,7100.82
213,21891.32,75229.89,4676.01,7132.11
214,22153.6,75893.87,4717.28,7195.06
215,22448.15,76248.66,4739.33,7228.7
216,22699.64,76877.47,4778.41,7288.31
217,23087.44,77419.89,4812.13,7339.73
218,23335.42,78104.89,4854.71,7404.67
219,23689.18,78637.21,4887.79,7455.14
220,23997.43,79215.51,4923.74,7509.97
221,24322.56,79922.29,4967.67,7576.97
222,24630.66,80334.07,4993.26,7616.01
223,24868.37,80820.85,5023.52,7662.16
224,25049.23,81215.03,5048.02,7699.53
225,25204.24,81658.54,5075.59,7741.58
226,25476.38,81840.13,5086.87,7758.79
227,25533.55,82179.89,5107.99,7791.0
228,25510.32,82121.82,5104.38,7785.5
229,25649.41,82375.91,5120.18,7809.59
230,25651.11,82331.48,5117.41,7805.37
231,25628.79,82422.59,5123.08,7814.01
232,25637.9,82448.54,5124.69,7816.47
233,25566.91,82414.3,5122.56,7813.22
234,25557.74,82306.58,5115.87,7803.01
235,25609.87,82327.28,5117.15,7804.97
236,25600.8,82420.42,5122.94,7813.81
237,25621.11,82369.74,5119.79,7809.0
238,25632.1,82441.95,5124.28,7815.85
239,25661.56,82553.05,5131.19,7826.38
240,25675.79,82506.48,5128.29,7821.96
241,25763.53,82479.7,5126.63,7819.42
242,25711.74,82469.3,5125.98,7818.44
243,25766.96,82642.35,5136.74,7834.84
244,25714.44,82437.87,5124.03,7815.46
245,25666.98,82688.99,5139.64,7839.27
246,25682.3,82498.67,5127.81,7821.22
247,25675.23,82416.39,5122.69,7813.42
248,25594.98,82216.37,5110.26,7794.46
249,25504.88,82217.38,5110.32,7794.56
250,25452.36,82057.16,5100.36,7779.37
251,25334.2,81721.95,5079.53,7747.59
252,25257.56,81682.31,5077.06,7743.83
253,25085.1,81242.51,5049.73,7702.13
254,24849.31,81022.34,5036.04,7681.26
255,24758.73,80773.05,5020.55,7657.63
256,24587.09,80509.9,5004.19,7632.68
257,24519.13,80105.87,4979.08,7594.38
258,24318.17,79769.05,4958.14,7562.44
259,24143.86,79483.83,4940.42,7535.4
260,24159.58,79336.33,4931.25,7521.42
261,23918.93,79033.43,4912.42,7492.7
262,23811.92,79025.93,4911.95,7491.99
263,23731.62,78705.54,4892.04,7461.62
264,23688.24,78454.07,4876.41,7437.78
265,23597.98,78316.37,4867.85,7424.72
266,23495.82,78160.26,4858.15,7409.92
267,23454.5,78355.91,4870.31,7428.47
268,23416.6,78192.08,4860.13,7412.94
269,23428.12,78230.97,4862.54,7416.63
270,23428.65,78216.28,4861.63,7415.23
271,23371.52,78071.68,4852.64,7401.53
272,23363.65,78159.82,4858.12,7409.88
273,23310.52,78030.75,4850.1,7397.65
274,23370.87,78006.72,4848.6,7395.37
275,23363.4,78000.14,4848.19,7394.74
276,23295.48,77882.12,4840.86,7383.55
277,23164.5,77890.18,4841.36,7384.32
278,23236.2,77679.77,4828.28,7364.37
279,23045.38,77575.49,4821.8,7354.49
280,22965.48,77227.12,4800.15,7321.46
281,22868.92,77015.06,4786.97,7301.35
282,22718.2,76868.52,4777.86,7287.46
283,22531.74,76272.07,4740.78,7230.92
284,22219.02,75938.46,4720.05,7199.29
285,21866.49,75295.45,4680.08,7138.33
286,21499.62,74335.88,4620.44,7047.36
287,21297.84,74010.62,4600.22,7016.52
288,21210.96,73770.18,4585.28,6993.73
289,21242.73,73674.14,4579.31,6984.62
290,21202.75,73748.83,4583.95,6991.7
291,21280.44,73744.9,4583.7,6991.33
292,21194.98,73824.8,4588.67,6998.9
293,20965.95,71898.02,4468.91,6816.24
294,20664.89,70053.71,4354.27,6641.39
295,20334.04,68149.76,4235.93,6460.89
296,20071.41,66194.38,4114.39,6275.51
297,19800.19,64876.0,4032.45,6150.52
298,19607.66,63688.96,3958.67,6037.98
299,19528.94,62953.53,3912.95,5968.26
300,19326.49,62219.91,3867.36,5898.71
301,19292.63,61542.1,3825.22,5834.45
302,19152.79,61062.06,3795.39,5788.94
303,19155.21,60775.42,3777.57,5761.77
304,19120.86,60434.45,3756.38,5729.44
305,19029.36,60399.63,3754.21,5726.14
306,19117.75,60408.94,3754.79,5727.02
307,19132.62,60520.51,3761.73,5737.6
308,19067.07,60568.8,3764.73,5742.18
309,19108.24,60569.27,3764.76,5742.22
310,19099.94,60631.56,3768.63,5748.13
311,19130.57,60852.1,3782.34,5769.04
312,19212.46,61075.8,3796.24,5790.24
313,19199.77,61166.42,3801.87,5798.84
314,19253.33,61336.66,3812.46,5814.97
315,19174.72,61369.03,3814.47,5818.04
316,19291.54,61671.07,3833.24,5846.68
317,19285.47,61541.01,3825.16,5834.35
318,19322.16,61751.58,3838.25,5854.31
319,19312.1,61814.92,3842.18,5860.32
320,19337.12,61865.02,3845.3,5865.07
321,19310.91,61988.69,3852.98,5876.79
322,19360.0,61854.71,3844.66,5864.09
323,19368.43,62128.28,3861.66,5890.02
324,19413.59,62073.17,3858.23,5884.8
325,19338.76,62304.62,3872.62,5906.74
326,19351.98,62278.98,3871.03,5904.31
327,19326.3,62420.64,3879.83,5917.74
328,19449.14,62409.92,3879.17,5916.72
329,19378.11,62445.9,3881.4,5920.14
330,19394.55,62380.16,3877.32,5913.9
331,19450.14,62517.56,3885.86,5926.93
332,19366.95,62424.34,3880.06,5918.09
333,19417.59,62526.7,3886.42,5927.8
334,19379.06,62370.61,3876.72,5913.0
335,19446.09,62299.55,3872.31,5906.26
336,19377.52,62171.1,3864.32,5894.08
337,19413.35,62177.56,3864.72,5894.7
338,19340.08,62068.71,3857.96,5884.38
339,19340.34,62025.07,3855.24,5880.24
340,19322.04,61890.86,3846.9,5867.52
341,19377.55,61625.69,3830.42,5842.38
342,19265.25,61544.52,3825.38,5834.68
343,19225.51,61331.01,3812.1,5814.44
344,19166.18,61161.18,3801.55,5798.34
345,19201.64,60837.34,3781.42,5767.64
346,19108.71,60438.6,3756.64,5729.83
347,19039.75,60129.76,3737.44,5700.56
348,18939.49,59631.63,3706.48,5653.33
349,18900.59,59310.35,3686.51,5622.87
350,18846.32,59011.28,3667.92,5594.52
351,18833.46,58727.5,3650.28,5567.62
352,18759.42,58394.15,3629.56,5536.01
353,18733.61,57999.93,3605.06,5498.64
354,18696.3,57868.65,3596.9,5486.19
355,18674.63,57599.25,3580.15,5460.65
356,18558.84,57388.79,3567.07,5440.7
357,18595.5,57359.54,3565.25,5437.93
358,18599.54,57363.72,3565.51,5438.32
359,18634.94,57312.2,3562.31,5433.44
360,18614.15,57244.28,3558.09,5427.0
361,18548.89,57045.26,3545.72,5408.13
362,18541.81,57019.35,3544.11,5405.68
363,18542.49,57074.61,3547.54,5410.91
364,18572.78,56953.97,3540.04,5399.48
365,18526.69,56821.28,3531.8,5386.9
366,18481.77,57095.03,3548.81,5412.85
367,18515.87,57007.43,3543.37,5404.55
368,18560.27,56852.41,3533.73,5389.85
369,18533.52,57002.27,3543.05,5404.06
370,18539.72,56975.28,3541.37,5401.5
371,18496.94,57011.36,3543.61,5404.92
372,18488.59,56970.61,3541.08,5401.05
373,18534.14,56904.5,3536.97,5394.79
374,18533.17,57059.06,3546.58,5409.44
375,18505.62,56969.09,3540.98,5400.91
376,18523.52,56960.08,3540.42,5400.06
377,18591.0,56880.26,3535.46,5392.49
378,18581.97,56860.37,3534.23,5390.6
379,18510.18,56829.86,3532.33,5387.71
380,18557.95,57101.82,3549.23,5413.49
381,18533.25,56925.98,3538.3,5396.82
382,18505.96,56797.91,3530.34,5384.68
383,18566.37,57110.17,3549.75,5414.29
384,18517.06,56937.45,3539.02,5397.91
385,18568.41,56922.53,3538.09,5396.5
386,18554.47,56856.73,3534.0,5390.26
387,18528.31,56984.01,3541.91,5402.33
388,18535.37,57023.75,3544.38,5406.09
389,18552.73,56982.96,3541.85,5402.23
390,18575.87,56889.1,3536.01,5393.33
391,18533.68,56829.43,3532.3,5387.67
392,18495.93,56967.1,3540.86,5400.72
393,18556.81,56918.82,3537.86,5396.15
394,18526.85,56948.22,3539.69,5398.93
395,18544.74,56949.61,3539.77,5399.06
396,18511.68,56781.91,3529.35,5383.17
397,18527.0,57014.02,3543.78,5405.17
398,18540.53,56898.53,3536.6,5394.22
399,18492.01,56950.95,3539.86,5399.19
400,18518.43,56911.25,3537.39,5395.43
401,18471.5,56984.54,3541.94,5402.38
402,18532.32,56946.35,3539.57,5398.76
403,18460.77,57068.74,3547.18,5410.36
404,18515.04,56959.37,3540.38,5399.99
405,18439.3,56935.84,3538.92,5397.76
406,18541.96,56846.39,3533.36,5389.28
407,18512.95,56872.45,3534.98,5391.75
408,18518.61,56951.62,3539.9,5399.25
409,18544.19,56876.1,3535.2,5392.1
410,18534.53,56947.35,3539.63,5398.85
411,18547.8,56987.76,3542.14,5402.68
412,18574.19,56963.77,3540.65,5400.41
413,18485.85,56949.31,3539.75,5399.04
414,18529.66,56848.31,3533.48,5389.46
415,18500.49,56949.01,3539.74,5399.01
416,18503.73,56897.92,3536.56,5394.16
417,18559.17,56897.58,3536.54,5394.13
418,18535.0,56983.46,3541.88,5402.27
419,18492.48,56907.97,3537.18,5395.12
420,18536.54,57081.27,3547.96,5411.55
421,18559.01,56872.34,3534.97,5391.74
422,18529.46,56917.76,3537.79,5396.04
423,18523.43,57064.45,3546.91,5409.95
424,18557.95,56907.51,3537.16,5395.07
425,18596.03,57016.74,3543.95,5405.43
426,18479.59,56964.31,3540.69,5400.46
427,18555.71,56994.49,3542.56,5403.32
428,18535.67,57012.18,3543.66,5405.0
429,18535.85,56950.51,3539.83,5399.15
430,18526.12,56890.73,3536.11,5393.48
431,18473.98,56899.91,3536.68,5394.35
432,18565.48,56885.69,3535.8,5393.0
433,18570.5,56854.48,3533.86,5390.05
434,18550.36,57025.79,3544.51,5406.29
435,18501.9,56969.83,3541.03,5400.98
436,18524.88,57035.77,3545.13,5407.23
437,18524.59,56995.34,3542.62,5403.4
438,18552.14,56912.59,3537.47,5395.55
439,18543.85,56906.75,3537.11,5395.0
440,18492.61,57016.07,3543.9,5405.37
441,18513.18,57039.86,3545.38,5407.62
442,18507.8,56897.34,3536.52,5394.11
443,18515.77,56897.91,3536.56,5394.16
444,18525.83,57030.09,3544.78,5406.69
445,18528.06,56980.07,3541.67,5401.95
446,18503.93,56940.34,3539.2,5398.19
447,18481.65,56891.37,3536.15,5393.54
448,18537.22,57025.13,3544.47,5406.22
449,18526.92,57036.96,3545.2,5407.35
450,18545.93,56893.48,3536.28,5393.74
451,18528.45,56871.28,3534.9,5391.64
452,18527.27,57008.12,3543.41,5404.61
453,18488.43,56853.93,3533.83,5389.99
454,18510.36,56864.37,3534.47,5390.98
455,18560.16,56919.82,3537.92,5396.24
456,18579.29,56896.84,3536.49,5394.06
457,18548.14,57041.4,3545.48,5407.77
458,18511.01,56954.7,3540.09,5399.55
459,18575.58,57095.45,3548.84,5412.89
460,18513.97,57000.99,3542.97,5403.94
461,18508.6,56894.62,3536.36,5393.85
462,18522.95,57008.47,3543.43,5404.64
463,18590.31,56819.6,3531.69,5386.74
464,18552.46,57076.07,3547.63,5411.05
465,18551.2,57049.55,3545.98,5408.54
466,18583.66,57090.2,3548.51,5412.39
467,18675.24,57580.05,3578.96,5458.83
468,18731.78,57979.93,3603.81,5496.74
469,18772.57,58535.79,3638.36,5549.44
470,18935.62,59242.13,3682.27,5616.41
471,19032.39,60150.9,3738.75,5702.56
472,19229.3,61189.75,3803.32,5801.05
473,19434.14,62558.58,3888.41,5930.82
474,19730.95,64322.56,3998.05,6098.05
475,19984.69,66379.35,4125.89,6293.04
476,20391.97,68584.37,4262.95,6502.09
477,20781.57,71238.74,4427.93,6753.73
478,21101.44,73270.61,4554.22,6946.36
479,21213.21,73721.51,4582.25,6989.11
480,21307.23,74044.49,4602.33,7019.73
481,21284.09,74004.96,4599.87,7015.98
482,21382.0,74052.15,4602.8,7020.46
483,21294.46,74038.65,4601.96,7019.18
484,21349.28,74231.98,4613.98,7037.51
485,21354.76,73992.72,4599.11,7014.82
486,21410.51,74273.93,4616.59,7041.48
487,21455.33,74385.91,4623.55,7052.1
488,21521.17,74584.08,4635.87,7070.89
489,21429.3,74497.02,4630.45,7062.63
490,21456.87,74320.26,4619.47,7045.88
491,21399.78,74290.25,4617.6,7043.03
492,21387.7,74074.09,4604.17,7022.54
493,21310.18,74061.71,4603.4,7021.36
494,21256.32,74170.48,4610.16,7031.68
495,21335.29,74065.11,4603.61,7021.69
496,21346.37,74063.28,4603.49,7021.51
497,21310.93,74180.23,4610.76,7032.6
498,21408.92,74462.62,4628.32,7059.37
499,21584.23,74575.37,4635.32,7070.06
500,21763.78,74953.07,4658.8,7105.87
501,21909.44,75199.33,4674.11,7129.21
502,22173.78,75704.32,4705.5,7177.09
503,22429.81,76270.31,4740.68,7230.75
504,22782.78,76745.44,4770.21,7275.79
505,23028.83,77314.92,4805.6,7329.78
506,23398.2,77984.02,4847.19,7393.22
507,23733.64,78770.92,4896.1,7467.82
508,24003.25,79264.52,4926.78,7514.61
509,24304.93,79893.98,4965.91,7574.29
510,24577.35,80481.92,5002.45,7630.03
511,24916.94,80902.66,5028.6,7669.91
512,25067.29,81283.93,5052.3,7706.06
513,25262.01,81686.64,5077.33,7744.24
514,25367.07,82051.36,5100.0,7778.82
515,25508.72,82097.61,5102.88,7783.2
516,25537.02,82304.34,5115.73,7802.8
517,25585.75,82395.59,5121.4,7811.45
518,25684.18,82491.4,5127.35,7820.53
519,25638.58,82398.49,5121.58,7811.73
520,25618.82,82273.73,5113.83,7799.9
521,25657.56,82273.97,5113.84,7799.92
522,25593.72,82305.97,5115.83,7802.95
523,25569.74,82315.42,5116.42,7803.85
524,25575.24,82397.67,5121.53,7811.65
525,25610.72,82255.89,5112.72,7798.21
526,25642.5,82366.19,5119.57,7808.66
527,25680.45,82558.39,5131.52,7826.88
528,25683.36,82492.6,5127.43,7820.65
529,25681.36,82563.54,5131.84,7827.37
530,25755.48,82642.55,5136.75,7834.86
531,25709.97,82498.38,5127.79,7821.2
532,25717.84,82510.11,5128.52,7822.31
533,25722.87,82581.94,5132.98,7829.12
534,25691.06,82436.46,5123.94,7815.33
535,25660.2,82457.78,5125.26,7817.35
536,25525.97,82269.08,5113.54,7799.46
537,25549.51,82281.42,5114.3,7800.63
538,25425.19,82082.57,5101.94,7781.78
539,25276.7,81852.93,5087.67,7760.0
540,25219.99,81529.34,5067.56,7729.33
541,24994.86,81256.07,5050.57,7703.42
542,24941.94,80953.27,5031.75,7674.71
543,24762.56,80585.48,5008.89,7639.84
544,24619.53,80356.95,4994.68,7618.18
545,24513.23,80070.45,4976.88,7591.02
546,24341.78,79811.6,4960.79,7566.48
547,24184.8,79665.47,4951.71,7552.62
548,24060.96,79370.97,4933.4,7524.7
549,23898.26,78983.66,4909.33,7487.99
550,23781.1,78654.92,4888.89,7456.82
551,23749.84,78620.62,4886.76,7453.57
552,23592.34,78613.65,4886.33,7452.91
553,23556.25,78336.38,4869.09,7426.62
554,23540.09,78315.92,4867.82,7424.68
555,23470.42,78292.97,4866.4,7422.51
556,23486.25,78212.3,4861.38,7414.86
557,23396.96,78052.18,4851.43,7399.68
558,23441.9,78051.63,4851.4,7399.63
559,23433.82,78186.48,4859.78,7412.41
560,23345.84,78261.83,4864.46,7419.55
561,23432.49,78012.69,4848.97,7395.93
562,23353.5,78043.51,4850.89,7398.86
563,23363.39,78040.5,4850.7,7398.57
564,23241.18,78002.16,4848.32,7394.94
565,23213.9,77750.67,4832.69,7371.09
566,23165.73,77667.68,4827.53,7363.22
567,23083.1,77554.12,4820.47,7352.46
568,22923.51,77241.57,4801.04,7322.83
569,22842.61,76952.8,4783.1,7295.45
570,22626.87,76819.62,4774.82,7282.83
571,22492.17,76240.43,4738.82,7227.92
572,22234.56,75920.9,4718.96,7197.62
573,21891.96,75144.82,4670.72,7124.05
574,21430.79,74442.75,4627.08,7057.49
575,21292.62,74061.71,4603.4,7021.36
576,21321.9,74124.18,4607.28,7027.29
577,21290.49,74156.01,4609.26,7030.3
578,21255.84,74051.95,4602.79,7020.44
579,21277.28,74083.45,4604.75,7023.42
580,21280.93,74170.47,4610.16,7031.67
581,21314.08,74277.85,4616.83,7041.85
582,21447.67,74197.71,4611.85,7034.26
583,21487.74,74493.65,4630.24,7062.31
584,21529.99,74488.33,4629.91,7061.81
585,21454.94,74455.32,4627.86,7058.68
586,21464.28,74378.44,4623.08,7051.39
587,21391.16,74284.02,4617.21,7042.44
588,21309.16,74106.72,4606.19,7025.63
589,21321.74,74148.96,4608.82,7029.64
590,21331.44,74009.1,4600.13,7016.38
591,21321.61,74149.0,4608.82,7029.64
592,21252.7,73986.96,4598.75,7014.28
593,21378.86,74123.59,4607.24,7027.23
594,21408.86,74368.66,4622.48,7050.46
595,21588.74,74610.73,4637.52,7073.41
596,21747.94,74986.94,4660.91,7109.08
597,21969.39,75309.98,4680.98,7139.71
598,22168.91,75821.5,4712.78,7188.2
599,22462.97,76318.1,4743.65,7235.28
600,22735.29,76973.3,4784.37,7297.4
601,23120.19,77384.99,4809.96,7336.43
602,23400.33,78000.14,4848.19,7394.74
603,23704.42,78628.62,4887.26,7454.33
604,24036.96,79303.17,4929.19,7518.28
605,24336.97,79889.41,4965.62,7573.85
606,24621.16,80400.82,4997.41,7622.34
607,24890.3,80977.95,5033.28,7677.05
608,25044.18,81222.86,5048.51,7700.27
609,25283.48,81611.54,5072.67,7737.12
610,25439.81,81956.28,5094.09,7769.8
611,25564.39,82007.36,5097.27,7774.65
612,25596.6,82244.61,5112.02,7797.14
613,25681.36,82281.23,5114.29,7800.61
614,25596.38,82483.38,5126.86,7819.77
615,25637.97,82311.13,5116.15,7803.44
616,25602.15,82340.0,5117.94,7806.18
617,25654.67,82326.7,5117.12,7804.92
618,25611.81,82414.07,5122.55,7813.2
619,25610.57,82377.34,5120.26,7809.72
620,25614.41,82488.36,5127.17,7820.25
621,25613.45,82352.99,5118.75,7807.41
622,25620.98,82473.42,5126.24,7818.83
623,25671.59,82477.8,5126.51,7819.25
624,25703.55,82496.92,5127.7,7821.06
625,25727.58,82736.84,5142.61,7843.8
626,25691.75,82741.2,5142.88,7844.22
627,25745.85,82488.98,5127.2,7820.3
628,25677.3,82573.34,5132.45,7828.3
629,25663.97,82559.36,5131.58,7826.98
630,25731.63,82496.0,5127.64,7820.97
631,25620.08,82265.24,5113.3,7799.09
632,25547.86,82182.14,5108.13,7791.22
633,25509.23,82194.91,5108.93,7792.43
634,25419.67,81964.39,5094.6,7770.57
