,Price
2016-01-02 14:30:00,31.08
2016-01-02 14:45:00,31.08
2016-01-02 15:00:00,31.08
2016-01-02 15:15:00,31.08
2016-01-02 15:30:00,31.08
2016-01-02 15:45:00,31.08
2016-01-02 16:00:00,31.1
2016-01-02 16:15:00,31.1
2016-01-02 16:30:00,34.6896
2016-01-02 16:45:00,36.502399999999994
2016-01-02 17:00:00,37.82
2016-01-02 17:15:00,38.58
2016-01-02 17:30:00,38.62
2016-01-02 17:45:00,38.7288
2016-01-02 18:00:00,39.12
2016-01-02 18:15:00,39.12
2016-01-02 18:30:00,38.97
2016-01-02 18:45:00,38.58
2016-01-02 19:00:00,39.12
2016-01-02 19:15:00,38.72
2016-01-02 19:30:00,38.58
2016-01-02 19:45:00,37.82
2016-01-02 20:00:00,37.82
2016-01-02 20:15:00,35.3496
2016-01-02 20:30:00,33.968
2016-01-02 20:45:00,31.08
2016-01-02 21:00:00,29.17
2016-01-02 21:15:00,29.17
2016-01-02 21:30:00,28.57
2016-01-02 21:45:00,28.57
2016-01-02 22:00:00,29.17
2016-01-02 22:15:00,28.49
2016-01-02 22:30:00,27.952525252525255
2016-01-02 22:45:00,27.7728
2016-01-02 23:00:00,27.7464
2016-01-02 23:15:00,27.21
2016-01-02 23:30:00,25.7576
2016-01-02 23:45:00,25.268571428571427
2016-01-03 00:00:00,26.813599999999997
2016-01-03 00:15:00,25.15
2016-01-03 00:30:00,25.03
2016-01-03 00:45:00,24.59857142857143
2016-01-03 01:00:00,25.03
2016-01-03 01:15:00,24.30185587619785
2016-01-03 01:30:00,23.98857142857143
2016-01-03 01:45:00,23.838571428571427
2016-01-03 02:00:00,23.51
2016-01-03 02:15:00,23.15
2016-01-03 02:30:00,23.15
2016-01-03 02:45:00,23.15
2016-01-03 03:00:00,23.15
2016-01-03 03:15:00,23.15
2016-01-03 03:30:00,23.15
2016-01-03 03:45:00,23.15
2016-01-03 04:00:00,23.83
2016-01-03 04:15:00,23.83
2016-01-03 04:30:00,23.83
2016-01-03 04:45:00,23.80857142857143
2016-01-03 05:00:00,23.97
2016-01-03 05:15:00,23.9712
2016-01-03 05:30:00,23.83
2016-01-03 05:45:00,23.80857142857143
2016-01-03 06:00:00,25.748800000000003
2016-01-03 06:15:00,25.8896
2016-01-03 06:30:00,26.5
2016-01-03 06:45:00,26.822400000000002
2016-01-03 07:00:00,26.8488
2016-01-03 07:15:00,27.2448
2016-01-03 07:30:00,28.36
2016-01-03 07:45:00,32.235
2016-01-03 08:00:00,32.235
2016-01-03 08:15:00,32.947199999999995
2016-01-03 08:30:00,31.4072
2016-01-03 08:45:00,32.02117647058824
2016-01-03 09:00:00,33.211200000000005
2016-01-03 09:15:00,34.215
2016-01-03 09:30:00,34.6896
2016-01-03 09:45:00,35.3496
2016-01-03 10:00:00,36.04
2016-01-03 10:15:00,36.27
2016-01-03 10:30:00,36.5
2016-01-03 10:45:00,36.7
2016-01-03 11:00:00,36.26
2016-01-03 11:15:00,36.88
2016-01-03 11:30:00,37.82
2016-01-03 11:45:00,38.1392
2016-01-03 12:00:00,37.65
2016-01-03 12:15:00,36.88
2016-01-03 12:30:00,36.81
2016-01-03 12:45:00,36.502399999999994
2016-01-03 13:00:00,36.502399999999994
2016-01-03 13:15:00,36.46
2016-01-03 13:30:00,36.502399999999994
2016-01-03 13:45:00,35.3496
2016-01-03 14:00:00,36.81
2016-01-03 14:15:00,36.7
2016-01-03 14:30:00,36.67
2016-01-03 14:45:00,36.502399999999994
2016-01-03 15:00:00,34.6896
2016-01-03 15:15:00,34.6896
2016-01-03 15:30:00,34.6896
2016-01-03 15:45:00,35.3496
2016-01-03 16:00:00,36.93
2016-01-03 16:15:00,37.65
2016-01-03 16:30:00,38.394400000000005
2016-01-03 16:45:00,38.64107142857143
2016-01-03 17:00:00,38.97
2016-01-03 17:15:00,38.65
2016-01-03 17:30:00,39.12
2016-01-03 17:45:00,39.55
2016-01-03 18:00:00,37.82
2016-01-03 18:15:00,37.7344
2016-01-03 18:30:00,37.21
2016-01-03 18:45:00,37.1096
2016-01-03 19:00:00,38.7288
2016-01-03 19:15:00,38.394400000000005
2016-01-03 19:30:00,37.7344
2016-01-03 19:45:00,37.21
2016-01-03 20:00:00,39.071999999999996
2016-01-03 20:15:00,38.394400000000005
2016-01-03 20:30:00,37.65
2016-01-03 20:45:00,35.912800000000004
2016-01-03 21:00:00,34.6896
2016-01-03 21:15:00,34.654687499999994
2016-01-03 21:30:00,34.276
2016-01-03 21:45:00,34.6896
2016-01-03 22:00:00,34.6896
2016-01-03 22:15:00,34.18523809523809
2016-01-03 22:30:00,31.08
2016-01-03 22:45:00,30.23
2016-01-03 23:00:00,34.276
2016-01-03 23:15:00,31.1
2016-01-03 23:30:00,30.96
2016-01-03 23:45:00,29.56
