,timestamp,bidQuantity,electrolyzer_consumption,compressor_consumption,produced_h2,electrolyzer_to_plant_h2,electrolyzer_to_storage_h2,storage_to_plant_h2,SOC,isRunning,isStandBy,isIdle,isColdStarted,PFC,h2demand
109,2030-01-02 03:15:00,3178.2367962988296,3165.6,12.636796298829879,14958.955895589559,12326.29,2632.665895589558,0.0,432749.2585148515,1.0,0.0,0.0,0.0,0.001,12326.29
110,2030-01-02 03:30:00,3178.2266682988297,3165.6,12.626668298829884,14958.955895589559,12328.4,2630.5558955895594,0.0,435379.8144104411,1.0,0.0,0.0,0.0,0.001,12328.4
111,2030-01-02 03:45:00,3178.2828762988297,3165.6,12.68287629882988,14958.955895589559,12316.69,2642.2658955895586,0.0,438022.08030603064,1.0,0.0,0.0,0.0,0.001,12316.69
112,2030-01-02 04:00:00,3178.2022362988296,3165.6,12.602236298829883,14958.955895589559,12333.49,2625.4658955895593,0.0,440647.5462016202,1.0,0.0,0.0,0.0,0.001,12333.49
113,2030-01-02 04:15:00,3178.02017229883,3165.6,12.420172298829883,14958.955895589559,12371.42,2587.535895589559,0.0,443235.08209720976,1.0,0.0,0.0,0.0,0.001,12371.42
114,2030-01-02 04:30:00,3177.6704922988297,3165.6,12.07049229882988,14958.955895589559,12444.27,2514.6858955895586,0.0,445749.7679927993,1.0,0.0,0.0,0.0,0.001,12444.27
115,2030-01-02 04:45:00,3177.51132429883,3165.6,11.91132429882988,14958.955895589559,12477.43,2481.525895589559,0.0,448231.29388838884,1.0,0.0,0.0,0.0,0.001,12477.43
116,2030-01-02 05:00:00,3177.1202682988296,3165.6,11.520268298829885,14958.955895589559,12558.9,2400.0558955895594,0.0,450631.3497839784,1.0,0.0,0.0,0.0,0.001,12558.9
117,2030-01-02 05:15:00,3176.5440282988297,3165.6,10.94402829882988,14958.955895589559,12678.95,2280.0058955895583,0.0,452911.35567956796,1.0,0.0,0.0,0.0,0.001,12678.95
118,2030-01-02 05:30:00,3175.67762829883,3165.6,10.077628298829879,14958.955895589559,12859.45,2099.5058955895583,0.0,455010.8615751575,1.0,0.0,0.0,0.0,0.001,12859.45
119,2030-01-02 05:45:00,3175.13441229883,3165.6,9.53441229882988,14958.955895589559,12972.62,1986.3358955895583,0.0,456997.19747074705,1.0,0.0,0.0,0.0,0.001,12972.62
120,2030-01-02 06:00:00,3174.31145229883,3165.6,8.711452298829885,14958.955895589559,13144.07,1814.8858955895594,0.0,458812.0833663366,1.0,0.0,0.0,0.0,0.001,13144.07
121,2030-01-02 06:15:00,3173.42090829883,3165.6,7.820908298829881,14958.955895589559,13329.6,1629.3558955895587,0.0,460441.43926192616,1.0,0.0,0.0,0.0,0.001,13329.6
122,2030-01-02 06:30:00,3172.3799322988298,3165.6,6.779932298829886,14958.955895589559,13546.47,1412.4858955895597,0.0,461853.92515751574,1.0,0.0,0.0,0.0,0.001,13546.47
123,2030-01-02 06:45:00,3171.5343642988296,3165.6,5.934364298829887,14958.955895589559,13722.63,1236.3258955895599,0.0,463090.2510531053,1.0,0.0,0.0,0.0,0.001,13722.63
124,2030-01-02 07:00:00,3170.6118042988296,3165.6,5.011804298829883,14958.955895589559,13914.83,1044.1258955895591,0.0,464134.3769486948,1.0,0.0,0.0,0.0,0.001,13914.83
125,2030-01-02 07:15:00,3169.83127629883,3165.6,4.231276298829881,14958.955895589559,14077.44,881.5158955895586,0.0,465015.89284428436,1.0,0.0,0.0,0.0,0.001,14077.44
126,2030-01-02 07:30:00,3168.95244429883,3165.6,3.35244429882988,14958.955895589559,14260.53,698.4258955895584,0.0,465714.31873987394,1.0,0.0,0.0,0.0,0.001,14260.53
127,2030-01-02 07:45:00,3168.2882682988297,3165.6,2.688268298829885,14958.955895589559,14398.9,560.0558955895594,0.0,466274.3746354635,1.0,0.0,0.0,0.0,0.001,14398.9
128,2030-01-02 08:00:00,3167.7160602988297,3165.6,2.1160602988298804,14958.955895589559,14518.11,440.8458955895585,0.0,466715.2205310531,1.0,0.0,0.0,0.0,0.001,14518.11
129,2030-01-02 08:15:00,3167.16463629883,3165.6,1.5646362988298845,14958.955895589559,14632.99,325.9658955895593,0.0,467041.18642664264,1.0,0.0,0.0,0.0,0.001,14632.99
130,2030-01-02 08:30:00,3166.70825229883,3165.6,1.1082522988298849,14958.955895589559,14728.07,230.88589558955937,0.0,467272.0723222322,1.0,0.0,0.0,0.0,0.001,14728.07
131,2030-01-02 08:45:00,3166.55119629883,3165.6,0.9511962988298793,14958.955895589559,14760.79,198.1658955895582,0.0,467470.23821782175,1.0,0.0,0.0,0.0,0.001,14760.79
132,2030-01-02 09:00:00,3166.44540429883,3165.6,0.8454042988298839,14958.955895589559,14782.83,176.12589558955915,0.0,467646.3641134113,1.0,0.0,0.0,0.0,0.001,14782.83
133,2030-01-02 09:15:00,3166.26569229883,3165.6,0.6656922988298815,14958.955895589559,14820.27,138.68589558955864,0.0,467785.0500090008,1.0,0.0,0.0,0.0,0.001,14820.27
134,2030-01-02 09:30:00,3166.05569229883,3165.6,0.45569229882988144,14958.955895589559,14864.02,94.93589558955864,0.0,467879.98590459034,1.0,0.0,0.0,0.0,0.001,14864.02
135,2030-01-02 09:45:00,3166.17166029883,3165.6,0.5716602988298807,14958.955895589559,14839.86,119.0958955895585,0.0,467999.0818001799,1.0,0.0,0.0,0.0,0.001,14839.86
136,2030-01-02 10:00:00,3166.2709722988297,3165.6,0.6709722988298832,14958.955895589559,14819.17,139.785895589559,0.0,468138.86769576947,1.0,0.0,0.0,0.0,0.001,14819.17
137,2030-01-02 10:15:00,3166.1904762988297,3165.6,0.5904762988298811,14958.955895589559,14835.94,123.01589558955857,0.0,468261.883591359,1.0,0.0,0.0,0.0,0.001,14835.94
138,2030-01-02 10:30:00,3166.2230682988297,3165.6,0.6230682988298852,14958.955895589559,14829.15,129.80589558955944,0.0,468391.6894869486,1.0,0.0,0.0,0.0,0.001,14829.15
139,2030-01-02 10:45:00,3166.30279629883,3165.6,0.7027962988298793,14958.955895589559,14812.54,146.4158955895582,0.0,468538.10538253817,1.0,0.0,0.0,0.0,0.001,14812.54
140,2030-01-02 11:00:00,3166.23670029883,3165.6,0.636700298829886,14958.955895589559,14826.31,132.6458955895596,0.0,468670.7512781277,1.0,0.0,0.0,0.0,0.001,14826.31
141,2030-01-02 11:15:00,3166.09457229883,3165.6,0.4945722988298832,14958.955895589559,14855.92,103.035895589559,0.0,468773.7871737173,1.0,0.0,0.0,0.0,0.001,14855.92
142,2030-01-02 11:30:00,3166.06236429883,3165.6,0.4623642988298874,14958.955895589559,14862.63,96.32589558955988,0.0,468870.1130693068,1.0,0.0,0.0,0.0,0.001,14862.63
143,2030-01-02 11:45:00,3166.11694029883,3165.6,0.5169402988298825,14958.955895589559,14851.26,107.69589558955886,0.0,468977.80896489637,1.0,0.0,0.0,0.0,0.001,14851.26
144,2030-01-02 12:00:00,3165.8789082988296,3165.6,0.2789082988298818,14958.955895589559,14900.85,58.10589558955871,0.0,469035.91486048594,1.0,0.0,0.0,0.0,0.001,14900.85
