industry_demand,allBidQuantity,allCurrentSOC,price
21.98,100.0,611.3300000000004,16.31
21.68,100.0,689.6500000000004,15.11
21.5,100.0,768.1500000000004,14.48
21.46,100.0,846.6900000000004,13.34
21.27,100.0,925.4200000000004,16.19
21.24,100.0,1004.1800000000004,13.47
21.1,100.0,1083.0800000000004,18.98
21.01,100.0,1162.0700000000004,18.98
20.91,100.0,1241.1600000000003,18.98
21.0,100.0,1320.1600000000003,22.06
21.06,100.0,1399.1000000000004,21.8
21.09,100.0,1478.0100000000004,18.98
21.06,100.0,1556.9500000000005,21.8
21.26,100.0,1635.6900000000005,23.21
21.4,100.0,1714.2900000000004,23.32
21.57,100.0,1792.7200000000005,23.32
21.77,100.0,1870.9500000000005,23.88
22.0,100.0,1948.9500000000005,23.99
22.16,100.0,2026.7900000000004,24.2
22.66,0.0,2004.1300000000003,24.36
22.92,0.0,1981.2100000000003,24.74
23.52,0.0,1957.6900000000003,27.28
24.11,0.0,1933.5800000000004,27.12
25.2,0.0,1908.3800000000003,28.85
26.16,0.0,1882.2200000000003,28.66
26.96,0.0,1855.2600000000002,30.59
27.63,0.0,1827.63,30.22
28.71,0.0,1798.92,32.81
29.39,0.0,1769.53,33.37
29.83,0.0,1739.7,34.06
29.99,0.0,1709.71,30.85
30.14,0.0,1679.57,30.85
30.4,0.0,1649.1699999999998,32.81
30.53,0.0,1618.6399999999999,30.59
30.38,0.0,1588.2599999999998,28.12
30.18,0.0,1558.0799999999997,27.99
30.28,0.0,1527.7999999999997,27.99
30.39,0.0,1497.4099999999996,27.47
30.48,0.0,1466.9299999999996,27.6
30.49,0.0,1436.4399999999996,27.29
30.49,0.0,1405.9499999999996,27.6
30.49,0.0,1375.4599999999996,26.75
30.59,0.0,1344.8699999999997,27.3
30.75,0.0,1314.1199999999997,26.65
30.91,0.0,1283.2099999999996,27.2
30.89,0.0,1252.3199999999995,25.34
30.9,0.0,1221.4199999999994,26.52
30.66,0.0,1190.7599999999993,25.12
30.49,0.0,1160.2699999999993,25.12
30.49,0.0,1129.7799999999993,25.0
30.49,0.0,1099.2899999999993,25.18
30.51,0.0,1068.7799999999993,25.07
30.33,0.0,1038.4499999999994,25.18
30.13,0.0,1008.3199999999993,25.3
30.01,0.0,978.3099999999993,25.12
29.96,0.0,948.3499999999992,26.75
29.78,0.0,918.5699999999993,25.12
29.72,0.0,888.8499999999992,26.77
29.58,0.0,859.2699999999992,25.34
29.48,0.0,829.7899999999992,27.18
29.39,0.0,800.3999999999992,26.99
29.29,0.0,771.1099999999992,27.37
29.18,0.0,741.9299999999993,27.22
28.91,0.0,713.0199999999993,27.22
28.84,0.0,684.1799999999993,27.6
28.93,0.0,655.2499999999993,27.92
29.06,0.0,626.1899999999994,28.05
29.35,0.0,596.8399999999993,28.71
29.81,0.0,567.0299999999994,31.36
30.33,0.0,536.6999999999994,31.67
30.82,0.0,505.87999999999937,34.62
30.99,0.0,474.88999999999936,33.3
30.83,0.0,444.0599999999994,31.09
30.87,0.0,413.1899999999994,30.46
30.79,0.0,382.39999999999935,29.02
30.58,0.0,351.81999999999937,28.82
30.3,0.0,321.51999999999936,28.12
29.93,0.0,291.58999999999935,27.92
29.51,0.0,262.07999999999936,27.29
28.91,0.0,233.16999999999936,27.18
28.34,0.0,204.82999999999936,26.39
27.88,0.0,176.94999999999936,25.18
27.5,0.0,149.44999999999936,25.07
27.09,0.0,122.35999999999937,25.0
26.94,0.0,95.41999999999938,24.65
26.55,0.0,68.86999999999938,24.32
26.15,9.820000000000618,52.54,24.2
26.27,0.0,26.27,25.18
25.85,100.0,100.42,24.19
25.29,0.0,75.13,24.27
24.94,100.0,150.19,23.95
24.42,100.0,225.76999999999998,24.09
23.88,100.0,301.89,23.68
23.45,100.0,378.44,23.68
22.91,100.0,455.53,23.21
22.67,100.0,100.1100000000004,23.68
22.39,100.0,177.7200000000004,23.19
22.15,100.0,255.5700000000004,23.32
21.83,100.0,333.7400000000004,23.21
21.57,100.0,412.1700000000004,23.32
21.44,100.0,490.7300000000004,22.01
21.43,100.0,569.3000000000004,23.21
21.31,100.0,647.9900000000004,21.15
21.09,100.0,726.9000000000003,23.21
21.03,100.0,805.8700000000003,19.39
21.07,100.0,884.8000000000003,23.21
21.02,100.0,963.7800000000003,21.76
21.09,100.0,1042.6900000000003,22.16
21.1,100.0,1121.5900000000004,20.05
21.11,100.0,1200.4800000000005,22.16
21.2,100.0,1279.2800000000004,21.72
21.33,100.0,1357.9500000000005,23.21
21.57,100.0,1436.3800000000006,22.06
21.71,100.0,1514.6700000000005,23.21
22.0,100.0,1592.6700000000005,23.21
22.42,100.0,1670.2500000000005,23.72
22.79,100.0,1747.4600000000005,23.71
23.22,100.0,1824.2400000000005,24.26
23.64,100.0,1900.6000000000004,23.81
24.73,100.0,1975.8700000000003,25.43
25.83,95.35000000000036,2045.3900000000008,26.63
26.64,0.0,2018.7500000000007,27.35
27.41,0.0,1991.3400000000006,28.71
28.31,0.0,1963.0300000000007,32.67
28.95,0.0,1934.0800000000006,33.23
29.26,0.0,1904.8200000000006,33.16
29.39,0.0,1875.4300000000005,31.37
29.67,0.0,1845.7600000000004,36.09
29.78,0.0,1815.9800000000005,36.22
29.91,0.0,1786.0700000000004,34.99
29.84,0.0,1756.2300000000005,36.09
29.9,0.0,1726.3300000000004,35.78
30.05,0.0,1696.2800000000004,35.78
30.19,0.0,1666.0900000000004,36.22
30.22,0.0,1635.8700000000003,34.91
30.35,0.0,1605.5200000000004,37.27
30.31,0.0,1575.2100000000005,36.09
30.41,0.0,1544.8000000000004,38.41
30.5,0.0,1514.3000000000004,36.41
30.53,0.0,1483.7700000000004,37.27
30.78,0.0,1452.9900000000005,37.27
30.92,0.0,1422.0700000000004,36.25
30.88,0.0,1391.1900000000003,34.99
30.67,0.0,1360.5200000000002,34.79
30.61,0.0,1329.9100000000003,36.09
30.67,0.0,1299.2400000000002,36.22
30.72,0.0,1268.5200000000002,36.22
30.73,0.0,1237.7900000000002,36.41
30.72,0.0,1207.0700000000002,38.54
30.49,0.0,1176.5800000000002,37.27
30.16,0.0,1146.42,36.41
30.16,0.0,1116.26,38.54
30.05,0.0,1086.21,38.54
29.92,0.0,1056.29,38.54
29.67,0.0,1026.62,37.69
29.85,0.0,996.77,39.69
29.6,0.0,967.17,36.09
29.45,0.0,937.7199999999999,38.54
29.26,0.0,908.4599999999999,36.22
29.19,0.0,879.2699999999999,36.25
29.14,0.0,850.1299999999999,37.27
29.21,0.0,820.9199999999998,38.54
29.3,0.0,791.6199999999999,38.99
29.37,0.0,762.2499999999999,39.94
29.68,0.0,732.5699999999999,40.38
30.16,0.0,702.41,42.97
30.43,0.0,671.98,40.38
30.29,0.0,641.69,39.69
30.13,0.0,611.5600000000001,38.88
30.18,0.0,581.3800000000001,38.54
30.22,0.0,551.1600000000001,39.2
29.94,0.0,521.22,37.24
29.6,0.0,491.62,36.22
29.21,0.0,462.41,33.16
28.92,0.0,433.49,33.92
28.38,0.0,405.11,30.15
27.85,0.0,377.26,28.9
27.33,0.0,349.93,28.93
26.87,0.0,323.06,27.92
26.8,0.0,296.26,30.46
26.47,0.0,269.79,27.79
26.1,0.0,243.69,28.09
25.85,0.0,217.84,28.58
25.93,0.0,191.91,29.28
25.6,0.0,166.31,27.79
25.06,0.0,141.25,28.28
24.63,0.0,116.62,27.49
24.2,0.0,92.42,27.09
23.67,0.0,68.75,27.22
23.19,0.0,45.56,26.85
22.78,0.0,22.78,27.04
22.27,100.0,491.96999999999906,25.18
21.95,22.050000000000637,492.0699999999997,26.78
21.74,100.0,570.3299999999997,25.18
21.46,100.0,648.8699999999997,26.22
21.23,100.0,727.6399999999996,25.07
21.08,100.0,806.5599999999996,25.3
20.97,100.0,885.5899999999996,24.31
20.87,100.0,964.7199999999996,25.18
20.81,100.0,1043.9099999999996,24.37
20.66,100.0,1123.2499999999995,25.18
20.76,100.0,1202.4899999999996,25.18
20.79,100.0,1281.6999999999996,25.86
20.72,100.0,1360.9799999999996,25.18
20.76,100.0,1440.2199999999996,25.18
20.85,100.0,1519.3699999999997,25.18
20.83,100.0,1598.5399999999997,25.3
21.1,100.0,1677.4399999999998,25.37
21.22,100.0,1756.2199999999998,26.36
21.49,0.0,1734.7299999999998,26.78
21.6,100.0,1813.1299999999999,26.22
22.02,0.0,1791.11,26.97
22.29,100.0,1868.82,26.58
22.74,0.0,1846.08,27.26
23.18,0.0,1822.8999999999999,27.02
24.12,0.0,1798.78,32.59
25.04,0.0,1773.74,31.13
25.88,0.0,1747.86,36.1
26.65,0.0,1721.2099999999998,37.15
27.61,0.0,1693.6,39.04
28.17,0.0,1665.4299999999998,38.78
28.53,0.0,1636.8999999999999,39.46
28.79,0.0,1608.11,39.46
28.98,0.0,1579.1299999999999,39.04
29.17,0.0,1549.9599999999998,39.04
29.28,0.0,1520.6799999999998,37.66
29.39,0.0,1491.2899999999997,37.66
29.4,0.0,1461.8899999999996,36.42
29.5,0.0,1432.3899999999996,33.97
29.77,0.0,1402.6199999999997,37.66
29.81,0.0,1372.8099999999997,35.41
29.92,0.0,1342.8899999999996,37.08
29.97,0.0,1312.9199999999996,35.27
29.94,0.0,1282.9799999999996,32.41
30.06,0.0,1252.9199999999996,32.41
30.25,0.0,1222.6699999999996,32.4
30.36,0.0,1192.3099999999997,31.85
30.24,0.0,1162.0699999999997,31.13
30.07,0.0,1131.9999999999998,30.27
30.03,0.0,1101.9699999999998,30.39
29.86,0.0,1072.11,28.67
29.8,0.0,1042.31,29.28
29.66,0.0,1012.65,28.58
29.68,0.0,982.97,30.0
29.45,0.0,953.52,27.41
29.38,0.0,924.14,28.83
29.01,0.0,895.13,27.94
28.94,0.0,866.1899999999999,29.91
28.74,0.0,837.4499999999999,27.99
28.59,0.0,808.8599999999999,29.91
28.52,0.0,780.3399999999999,27.99
28.39,0.0,751.9499999999999,30.38
28.24,0.0,723.7099999999999,28.58
28.14,0.0,695.5699999999999,31.05
27.92,0.0,667.65,28.58
27.95,0.0,639.6999999999999,31.13
27.92,0.0,611.78,28.67
27.92,0.0,583.86,31.72
27.97,0.0,555.89,30.08
28.41,0.0,527.48,32.41
28.88,0.0,498.6,32.4
29.28,0.0,469.32000000000005,35.41
29.64,0.0,439.68000000000006,35.27
29.6,0.0,410.08000000000004,35.41
29.53,0.0,380.55,34.2
29.54,0.0,351.01,35.41
29.38,0.0,321.63,32.96
29.16,0.0,292.46999999999997,33.08
28.82,0.0,263.65,31.13
28.44,0.0,235.20999999999998,29.28
28.12,0.0,207.08999999999997,28.86
27.57,0.0,179.51999999999998,27.99
26.82,0.0,152.7,27.22
26.36,0.0,126.34,27.22
25.92,0.0,100.42,27.26
25.55,0.0,74.87,27.01
25.21,0.0,49.66,27.0
24.83,0.0,24.83,26.94
24.43,100.0,100.39999999999999,26.72
24.48,0.0,75.91999999999999,27.92
24.21,100.0,151.70999999999998,25.22
23.86,0.0,127.84999999999998,27.18
23.47,100.0,204.38,24.74
23.07,0.0,181.31,26.78
22.75,100.0,258.56,24.27
22.35,100.0,336.21000000000004,25.12
21.97,100.0,414.24,23.92
21.57,0.0,520.46,24.31
21.24,0.0,499.22,23.81
20.95,0.0,478.27000000000004,24.31
20.75,0.0,457.52000000000004,23.68
20.45,0.0,437.07000000000005,24.16
20.25,0.0,416.82000000000005,23.68
20.04,0.0,396.78000000000003,23.73
19.87,0.0,376.91,23.68
19.75,0.0,357.16,23.78
19.63,0.0,337.53000000000003,23.68
19.56,0.0,317.97,23.69
19.46,100.0,398.51,23.12
19.48,0.0,379.03,23.68
19.47,0.0,359.55999999999995,23.69
19.42,0.0,340.13999999999993,23.32
19.39,0.0,320.74999999999994,23.68
19.49,0.0,301.25999999999993,23.69
19.54,0.0,281.7199999999999,23.68
19.68,0.0,262.0399999999999,23.68
19.6,0.0,242.43999999999988,23.68
19.62,100.0,322.8199999999999,23.21
19.57,100.0,403.2499999999999,23.21
19.53,100.0,483.71999999999986,23.12
19.45,100.0,564.2699999999999,22.11
19.49,100.0,644.7799999999999,23.21
19.7,100.0,725.0799999999998,23.12
20.01,0.0,705.0699999999998,23.73
20.4,0.0,684.6699999999998,23.72
20.76,0.0,663.9099999999999,23.79
21.02,0.0,642.8899999999999,23.81
21.37,0.0,621.5199999999999,25.12
21.7,0.0,599.8199999999998,23.71
22.25,0.0,577.5699999999998,26.31
22.59,0.0,554.9799999999998,23.81
23.06,0.0,531.9199999999998,26.73
23.37,0.0,508.5499999999999,23.81
23.84,0.0,484.7099999999999,26.98
24.07,0.0,460.63999999999993,23.99
24.09,0.0,436.54999999999995,26.73
24.41,0.0,412.13999999999993,24.23
24.68,0.0,387.4599999999999,26.73
24.69,0.0,362.7699999999999,23.9
24.83,0.0,337.93999999999994,25.12
24.88,0.0,313.05999999999995,23.89
25.0,0.0,288.05999999999995,25.0
25.06,0.0,262.99999999999994,23.81
25.16,0.0,237.83999999999992,25.12
25.06,0.0,212.77999999999992,23.68
24.96,0.0,187.8199999999999,23.89
24.81,0.0,163.0099999999999,23.61
24.53,0.0,138.4799999999999,23.89
24.24,100.0,214.2399999999999,21.74
23.94,0.0,190.2999999999999,23.69
23.57,100.0,266.7299999999999,19.39
23.39,0.0,243.33999999999992,23.66
23.13,100.0,320.2099999999999,19.39
22.9,100.0,397.30999999999995,23.21
22.69,100.0,474.61999999999995,19.39
22.62,44.26000000000022,496.26000000000016,23.32
22.56,100.0,573.7000000000002,23.12
22.44,0.0,551.2600000000001,23.79
22.45,0.0,528.8100000000001,23.81
22.55,0.0,506.26000000000005,25.12
22.54,0.0,483.72,24.16
22.54,0.0,461.18,26.31
22.54,0.0,438.64,25.13
22.62,0.0,416.02,26.93
22.82,0.0,393.2,25.13
23.24,0.0,369.96,26.73
23.89,0.0,346.07,26.96
24.69,0.0,321.38,27.69
25.45,0.0,295.93,27.37
25.8,0.0,270.13,27.68
25.75,0.0,244.38,27.14
25.67,0.0,218.70999999999998,26.79
25.54,0.0,193.17,26.73
25.26,0.0,167.91,26.18
25.0,0.0,142.91,25.12
24.64,0.0,118.27,25.12
24.38,0.0,93.89,24.16
24.14,0.0,69.75,24.42
23.59,0.0,46.16,23.68
23.08,0.0,23.08,23.69
22.68,100.0,100.39999999999999,23.12
22.62,0.0,77.77999999999999,23.73
22.36,100.0,155.42,22.06
22.19,0.0,133.23,23.68
22.03,100.0,211.2,21.72
22.39,0.0,188.81,25.0
22.08,100.0,266.73,19.39
21.73,0.0,245.00000000000003,23.79
21.33,100.0,323.67,19.33
21.04,0.0,302.63,23.68
20.55,100.0,382.08,19.28
20.2,100.0,461.88,21.8
19.85,100.0,542.03,18.28
19.55,0.0,111.22999999999999,21.74
19.1,0.0,92.13,14.99
18.82,0.0,73.31,16.03
18.53,0.0,54.78,13.98
18.44,0.0,36.34,18.92
18.17,0.0,18.17,13.39
17.97,17.769999999999996,17.97,13.03
17.92,17.870000000000005,17.92,13.03
17.85,35.35000000000001,35.42000000000001,13.03
17.73,100.0,117.69,13.03
17.65,100.0,200.04,13.03
17.68,0.0,182.35999999999999,21.74
17.65,0.0,164.70999999999998,13.83
17.61,0.0,147.09999999999997,13.35
17.62,0.0,129.47999999999996,16.38
17.74,100.0,211.73999999999995,13.03
17.67,100.0,294.06999999999994,13.03
17.59,100.0,376.4799999999999,13.03
17.68,100.0,458.7999999999999,13.03
17.67,100.0,541.1299999999999,13.03
17.67,100.0,623.4599999999999,13.03
17.45,100.0,706.0099999999999,13.03
17.46,100.0,788.5499999999998,13.03
17.31,100.0,871.2399999999998,13.03
17.05,100.0,954.1899999999998,13.03
16.98,100.0,1037.2099999999998,13.03
17.05,100.0,1120.1599999999999,13.03
17.32,100.0,1202.84,13.03
17.47,100.0,1285.37,13.03
17.64,100.0,1367.7299999999998,13.03
17.97,100.0,1449.7599999999998,13.03
18.2,100.0,1531.5599999999997,13.03
18.63,0.0,1512.9299999999996,23.06
19.07,0.0,1493.8599999999997,19.28
19.55,0.0,1474.3099999999997,23.06
19.9,0.0,1454.4099999999996,16.94
20.31,0.0,1434.0999999999997,23.06
20.61,0.0,1413.4899999999998,21.74
20.91,0.0,1392.5799999999997,23.63
21.37,0.0,1371.2099999999998,23.72
21.72,0.0,1349.4899999999998,24.32
22.08,0.0,1327.4099999999999,23.78
22.36,0.0,1305.05,24.1
22.55,0.0,1282.5,23.76
22.79,0.0,1259.71,24.06
23.0,0.0,1236.71,24.65
23.08,0.0,1213.63,24.23
23.06,0.0,1190.5700000000002,24.1
22.95,0.0,1167.6200000000001,24.27
22.76,0.0,1144.8600000000001,24.27
22.44,0.0,1122.42,23.63
22.16,0.0,1100.26,23.73
22.02,0.0,1078.24,22.0
21.84,0.0,1056.4,23.06
21.61,0.0,1034.7900000000002,19.28
21.4,0.0,1013.3900000000002,22.11
20.99,0.0,992.4000000000002,19.33
20.82,0.0,971.5800000000002,19.04
20.67,0.0,950.9100000000002,21.74
20.58,0.0,930.3300000000002,18.97
20.74,0.0,909.5900000000001,21.93
20.64,0.0,888.9500000000002,22.0
20.56,0.0,868.3900000000002,22.0
20.53,0.0,847.8600000000002,22.06
20.72,0.0,827.1400000000002,22.16
20.85,0.0,806.2900000000002,23.06
21.0,0.0,785.2900000000002,23.21
21.28,0.0,764.0100000000002,23.73
21.7,0.0,742.3100000000002,23.94
22.23,0.0,720.0800000000002,24.06
22.97,0.0,697.1100000000001,26.24
23.61,0.0,673.5000000000001,25.12
24.18,0.0,649.3200000000002,26.86
24.2,0.0,625.1200000000001,24.27
24.21,0.0,600.9100000000001,26.24
24.21,0.0,576.7,24.1
24.11,0.0,552.59,25.0
23.84,0.0,528.75,23.73
23.68,0.0,505.07,24.1
23.58,0.0,481.49,23.66
23.26,0.0,458.23,23.73
22.85,0.0,435.38,22.06
22.5,0.0,412.88,23.66
22.17,0.0,390.71,21.72
22.23,0.0,368.47999999999996,23.68
22.15,0.0,346.33,19.39
22.07,0.0,324.26,23.32
22.05,0.0,302.21,21.72
22.5,0.0,279.71,24.1
22.47,0.0,257.24,21.76
22.06,0.0,235.18,23.68
21.57,0.0,213.61,19.33
21.28,0.0,192.33,23.06
20.89,0.0,171.44,18.87
20.51,0.0,150.93,21.74
20.15,0.0,130.78,16.38
19.95,0.0,234.5999999999998,21.74
19.76,100.0,314.8399999999998,14.99
19.46,100.0,395.37999999999977,13.28
19.21,100.0,476.1699999999998,13.84
19.05,100.0,557.1199999999998,13.03
18.76,100.0,638.3599999999998,13.03
18.77,100.0,719.5899999999998,13.03
18.65,100.0,800.9399999999998,13.03
18.71,100.0,882.2299999999998,13.03
18.54,100.0,963.6899999999998,13.03
18.56,100.0,1045.1299999999999,13.03
18.68,100.0,1126.4499999999998,13.03
18.76,100.0,1207.6899999999998,13.03
18.99,100.0,1288.6999999999998,13.03
19.04,100.0,1369.6599999999999,13.03
19.24,100.0,1450.4199999999998,13.03
19.59,100.0,1530.83,13.03
19.57,100.0,1611.26,13.03
19.99,100.0,1691.27,13.03
20.27,100.0,1771.0,13.03
20.75,100.0,1850.25,14.02
20.96,100.0,1929.29,13.03
21.51,0.0,1907.78,23.07
22.07,86.32999999999993,1972.04,16.97
23.02,0.0,1949.02,22.06
24.0,0.0,1925.02,26.14
24.87,0.0,1900.15,23.07
25.59,0.0,1874.5600000000002,26.49
26.59,0.0,1847.9700000000003,24.8
27.13,0.0,1820.8400000000001,26.88
27.51,0.0,1793.3300000000002,24.17
27.78,0.0,1765.5500000000002,24.27
28.03,0.0,1737.5200000000002,23.84
28.38,0.0,1709.14,25.09
28.59,0.0,1680.5500000000002,23.84
28.79,0.0,1651.7600000000002,25.12
28.87,0.0,1622.8900000000003,23.97
28.98,0.0,1593.9100000000003,25.12
29.27,0.0,1564.6400000000003,24.12
29.39,0.0,1535.2500000000002,25.12
29.41,0.0,1505.8400000000001,24.38
29.46,0.0,1476.38,25.0
29.58,0.0,1446.8000000000002,24.65
29.47,0.0,1417.3300000000002,24.37
29.74,0.0,1387.5900000000001,25.12
29.94,0.0,1357.65,25.09
30.04,0.0,1327.6100000000001,25.29
29.95,0.0,1297.66,24.32
29.88,0.0,1267.78,25.0
29.81,0.0,1237.97,23.78
29.79,0.0,1208.18,23.73
29.68,0.0,1178.5,23.75
29.68,0.0,1148.82,23.97
29.46,0.0,1119.36,23.07
29.12,0.0,1090.24,23.21
28.96,0.0,1061.28,23.65
29.27,0.0,1032.01,23.72
29.09,0.0,1002.92,23.73
29.01,0.0,973.91,23.72
28.84,0.0,945.0699999999999,23.78
28.81,0.0,916.26,23.75
28.55,0.0,887.71,23.94
28.29,0.0,859.4200000000001,23.78
28.34,0.0,831.08,24.65
28.38,0.0,802.7,23.92
28.07,0.0,774.63,25.07
28.2,0.0,746.43,24.12
28.24,0.0,718.1899999999999,25.09
28.44,0.0,689.7499999999999,24.2
28.98,0.0,660.7699999999999,26.69
29.48,0.0,631.2899999999998,25.18
30.04,0.0,601.2499999999999,26.92
30.05,0.0,571.1999999999999,24.91
30.03,0.0,541.17,26.88
30.04,0.0,511.12999999999994,24.65
29.84,0.0,481.28999999999996,26.14
29.65,0.0,451.64,24.12
29.37,0.0,422.27,24.27
29.14,0.0,393.13,24.12
28.96,0.0,364.17,24.37
28.39,0.0,335.78000000000003,23.96
27.76,0.0,308.02000000000004,23.68
27.35,0.0,280.67,23.32
26.79,0.0,253.88000000000002,22.0
26.62,0.0,227.26000000000002,23.32
26.34,0.0,200.92000000000002,19.63
26.12,0.0,174.8,23.07
25.78,0.0,149.02,18.21
25.8,0.0,123.22000000000001,23.73
25.42,0.0,97.80000000000001,18.08
24.98,0.0,72.82000000000001,23.07
24.48,0.0,48.34,17.41
24.17,0.0,24.17,17.41
23.7,100.0,100.47,16.25
23.12,100.0,177.35,14.99
22.8,100.0,254.55,14.21
22.46,100.0,248.0900000000003,13.03
22.22,100.0,325.8700000000003,13.03
21.99,100.0,403.8800000000003,13.03
21.69,100.0,482.1900000000003,13.03
21.52,100.0,560.6700000000003,13.03
21.27,100.0,639.4000000000003,13.03
21.24,100.0,718.1600000000003,13.03
21.19,100.0,796.9700000000004,13.03
21.03,100.0,875.9400000000004,13.03
20.86,100.0,955.0800000000004,13.03
20.98,100.0,1034.1000000000004,13.03
21.09,100.0,1113.0100000000004,13.03
21.07,100.0,1191.9400000000005,13.03
21.18,100.0,1270.7600000000004,13.03
21.31,100.0,1349.4500000000005,13.03
21.3,100.0,1428.1500000000005,13.03
21.5,100.0,1506.6500000000005,13.03
21.67,100.0,1584.9800000000005,13.03
21.8,100.0,1663.1800000000005,13.03
21.96,100.0,1741.2200000000005,13.03
22.43,100.0,1818.7900000000004,13.5
22.64,100.0,1896.1500000000003,19.33
23.07,100.0,1973.0800000000004,22.06
23.67,0.0,1949.4100000000003,23.63
24.75,0.0,1924.6600000000003,23.72
25.66,0.0,1899.0000000000002,26.67
26.43,0.0,1872.5700000000002,26.15
27.16,0.0,1845.41,26.97
28.07,0.0,1817.3400000000001,25.18
28.54,0.0,1788.8000000000002,27.49
28.83,0.0,1759.9700000000003,28.27
28.95,0.0,1731.0200000000002,27.14
29.27,0.0,1701.7500000000002,27.31
29.31,0.0,1672.4400000000003,27.14
29.36,0.0,1643.0800000000004,27.31
29.44,0.0,1613.6400000000003,27.17
29.22,0.0,1584.4200000000003,27.14
29.41,0.0,1555.0100000000002,27.67
29.67,0.0,1525.3400000000001,26.91
29.89,0.0,1495.45,27.31
30.0,0.0,1465.45,26.59
30.27,0.0,1435.18,28.4
30.51,0.0,1404.67,27.83
30.62,0.0,1374.0500000000002,28.52
30.67,0.0,1343.38,28.08
30.75,0.0,1312.63,28.06
30.83,0.0,1281.8000000000002,28.55
30.56,0.0,1251.2400000000002,28.52
30.24,0.0,1221.0000000000002,28.52
30.05,0.0,1190.9500000000003,28.72
30.06,0.0,1160.8900000000003,28.71
29.89,0.0,1131.0000000000002,29.7
26.68,0.0,1104.3200000000002,23.73
26.62,0.0,1077.7000000000003,28.35
29.4,0.0,1048.3000000000002,35.97
29.33,0.0,1018.9700000000001,31.0
29.08,0.0,989.8900000000001,31.02
28.95,0.0,960.94,30.52
28.91,0.0,932.0300000000001,30.52
28.84,0.0,903.19,29.79
28.87,0.0,874.32,30.52
28.78,0.0,845.5400000000001,29.79
28.6,0.0,816.94,28.4
28.51,0.0,788.4300000000001,28.35
28.44,0.0,759.99,27.67
28.4,0.0,731.59,27.14
28.38,0.0,703.21,27.22
28.58,0.0,674.63,26.77
28.84,0.0,645.79,27.22
29.13,0.0,616.66,27.18
29.63,0.0,587.03,27.99
30.1,0.0,556.93,27.68
30.23,0.0,526.6999999999999,28.06
30.11,0.0,496.59,27.18
30.15,0.0,466.44,27.9
30.02,0.0,436.42,26.66
29.76,0.0,406.66,27.07
29.51,0.0,377.15000000000003,25.17
29.24,0.0,347.91,25.3
28.99,0.0,318.92,24.31
28.57,0.0,290.35,24.31
28.18,0.0,262.17,23.81
27.62,0.0,234.55,23.72
27.33,0.0,207.22,23.68
26.88,0.0,180.34,23.73
26.63,0.0,153.71,23.72
26.46,0.0,127.25,23.73
26.0,0.0,101.25,23.68
25.81,0.0,75.44,24.1
25.48,0.0,49.96,23.59
24.98,0.0,24.98,23.73
24.58,64.28999999999951,64.68999999999951,22.06
24.2,0.0,40.48999999999951,23.66
23.78,100.0,116.70999999999951,21.74
23.27,0.0,93.43999999999951,23.06
22.89,100.0,170.5499999999995,21.76
22.39,100.0,380.3699999999998,22.0
22.09,100.0,458.27999999999975,17.87
21.9,100.0,536.3799999999998,17.12
21.67,100.0,614.7099999999998,17.12
21.48,100.0,693.2299999999998,16.41
21.43,100.0,771.7999999999997,21.8
21.32,100.0,850.4799999999997,16.75
21.22,100.0,929.2599999999996,22.11
21.0,100.0,1008.2599999999996,19.28
20.92,100.0,1087.3399999999997,22.06
21.09,100.0,1166.2499999999998,22.16
21.03,100.0,1245.2199999999998,23.06
21.08,100.0,1324.1399999999999,21.74
21.22,100.0,1402.9199999999998,23.06
21.36,100.0,1481.56,23.21
21.46,100.0,1560.1,23.68
21.63,100.0,1638.4699999999998,23.73
21.67,100.0,1716.7999999999997,23.81
21.78,100.0,1795.0199999999998,24.2
22.0,100.0,1873.0199999999998,24.27
22.51,0.0,1850.5099999999998,26.11
22.69,100.0,1927.8199999999997,24.1
23.08,0.0,1904.7399999999998,26.67
23.58,100.0,1981.1599999999999,24.63
24.7,0.0,1956.4599999999998,32.27
25.64,0.0,1930.8199999999997,27.11
26.4,0.0,1904.4199999999996,32.46
27.26,0.0,1877.1599999999996,32.83
28.27,0.0,1848.8899999999996,37.25
28.75,0.0,1820.1399999999996,37.25
29.1,0.0,1791.0399999999997,37.96
29.46,0.0,1761.5799999999997,37.58
29.9,0.0,1731.6799999999996,39.04
29.96,0.0,1701.7199999999996,36.17
29.83,0.0,1671.8899999999996,35.03
29.85,0.0,1642.0399999999997,34.89
29.65,0.0,1612.3899999999996,32.82
29.72,0.0,1582.6699999999996,32.27
29.84,0.0,1552.8299999999997,32.27
30.01,0.0,1522.8199999999997,32.46
30.11,0.0,1492.7099999999998,31.16
30.08,0.0,1462.6299999999999,28.52
30.23,0.0,1432.3999999999999,28.58
30.35,0.0,1402.05,28.35
30.5,0.0,1371.55,28.75
30.6,0.0,1340.95,27.31
30.91,0.0,1310.04,30.26
30.91,0.0,1279.1299999999999,27.99
30.65,0.0,1248.4799999999998,28.58
30.6,0.0,1217.8799999999999,28.49
30.57,0.0,1187.31,32.26
30.61,0.0,1156.7,27.34
30.49,0.0,1126.21,30.52
30.43,0.0,1095.78,28.49
30.21,0.0,1065.57,28.71
30.07,0.0,1035.5,28.49
29.9,0.0,1005.6,28.71
29.89,0.0,975.71,28.55
29.82,0.0,945.89,30.93
29.62,0.0,916.27,28.71
