,industry_demand,optimalBidamount,elecStandByCons,elecCons,comprCons,prodH2,elecToPlantUse_kg,elecToStorage_kg,storageToPlantUse_kg,currentSOC,price,all_isRunning,isIdle,isStandBy,isColdStarted,isHotStarted
558,271.8,51.181,0.0,48.681,0.0,255.599,255.599,0.0,16.201,0.0,38.85,0.9999952778851319,4.722114868093863e-06,0.0,0.9999952778851319,0.0
559,269.0,51.233,0.0,51.233,0.0,269.0,268.999,0.001,0.001,0.0,38.38,0.9999952778851319,4.722114868093863e-06,0.0,0.0,0.0
560,264.7,50.414,0.0,50.414,0.0,264.7,264.7,0.0,0.0,0.0,33.86,1.0,0.0,0.0,4.722114868093863e-06,0.0
561,259.7,49.462,0.0,49.462,0.0,259.7,259.7,0.0,0.0,0.0,32.26,1.0,0.0,0.0,0.0,0.0
562,255.4,48.643,0.0,48.643,0.0,255.4,255.4,0.0,0.0,0.0,31.2,1.0,0.0,0.0,0.0,0.0
563,252.0,85.898,0.0,85.59,0.308,449.395,252.0,197.395,0.0,197.395,29.94,1.0,0.0,0.0,0.0,0.0
564,249.9,10.0,0.0,10.0,0.0,52.505,52.505,0.0,197.395,0.0,31.57,1.0,0.0,0.0,0.0,0.0
565,247.1,84.005,0.0,83.705,0.3,439.495,247.1,192.395,0.0,192.395,29.72,1.0,0.0,0.0,0.0,0.0
566,244.9,10.0,0.0,10.0,0.0,52.505,52.505,0.0,192.395,0.0,30.02,1.0,0.0,0.0,0.0,0.0
567,243.2,82.993,0.0,82.695,0.298,434.195,243.2,190.995,0.0,190.995,29.28,1.0,0.0,0.0,0.0,0.0
568,243.5,10.0,0.0,10.0,0.0,52.505,52.505,0.0,190.995,0.0,31.17,1.0,0.0,0.0,0.0,0.0
569,240.9,81.23,0.0,80.943,0.287,424.995,240.9,184.095,0.0,184.095,29.02,1.0,0.0,0.0,0.0,0.0
570,236.6,10.0,0.0,10.0,0.0,52.505,52.505,0.0,184.095,0.0,29.26,1.0,0.0,0.0,0.0,0.0
571,232.0,44.186,0.0,44.186,0.0,232.0,232.0,0.0,0.0,0.0,28.36,1.0,0.0,0.0,0.0,0.0
572,228.0,43.424,0.0,43.424,0.0,228.0,228.0,0.0,0.0,0.0,28.58,1.0,0.0,0.0,0.0,0.0
573,223.6,42.586,0.0,42.586,0.0,223.6,223.6,0.0,0.0,0.0,28.24,1.0,0.0,0.0,0.0,0.0
574,219.6,41.824,0.0,41.824,0.0,219.6,219.6,0.0,0.0,0.0,27.99,1.0,0.0,0.0,0.0,0.0
575,215.3,41.005,0.0,41.005,0.0,215.3,215.3,0.0,0.0,0.0,27.95,1.0,0.0,0.0,0.0,0.0
576,213.3,40.625,0.0,40.625,0.0,213.3,213.3,0.0,0.0,0.0,27.65,1.0,0.0,0.0,0.0,0.0
577,210.4,40.072,0.0,40.072,0.0,210.4,210.4,0.0,0.0,0.0,27.79,1.0,0.0,0.0,0.0,0.0
578,207.5,68.878,0.0,68.64,0.238,360.395,207.5,152.895,0.0,152.895,25.3,1.0,0.0,0.0,0.0,0.0
579,205.4,10.0,0.0,10.0,0.0,52.505,52.505,0.0,152.895,0.0,27.39,1.0,0.0,0.0,0.0,0.0
580,202.5,67.023,0.0,66.792,0.231,350.695,202.5,148.195,0.0,148.195,25.18,1.0,0.0,0.0,0.0,0.0
581,200.7,10.0,0.0,10.0,0.0,52.505,52.505,0.0,148.195,0.0,26.14,1.0,0.0,0.0,0.0,0.0
582,200.0,38.091,0.0,38.091,0.0,200.0,200.0,0.0,0.0,0.0,25.12,1.0,0.0,0.0,0.0,0.0
583,199.5,37.996,0.0,37.996,0.0,199.5,199.5,0.0,0.0,0.0,25.3,1.0,0.0,0.0,0.0,0.0
584,196.9,503.784,0.0,500.0,3.784,2625.263,196.9,2428.363,0.0,2428.363,24.65,1.0,0.0,0.0,0.0,0.0
585,196.3,10.0,0.0,10.0,0.0,52.505,52.505,0.0,143.795,2284.568,26.77,1.0,0.0,0.0,0.0,0.0
586,195.7,37.272,0.0,37.272,0.0,195.7,195.7,0.0,0.0,2284.568,24.93,1.0,0.0,0.0,0.0,0.0
587,195.3,149.552,0.0,148.64,0.912,780.439,195.3,585.139,0.0,2869.707,24.93,1.0,0.0,0.0,0.0,0.0
588,196.2,503.785,0.0,500.0,3.785,2625.263,196.2,2429.063,0.0,5298.77,24.78,1.0,0.0,0.0,0.0,0.0
589,196.3,37.387,0.0,37.387,0.0,196.3,196.3,0.0,0.0,5298.77,25.0,1.0,0.0,0.0,0.0,0.0
590,196.4,503.785,0.0,500.0,3.785,2625.263,196.4,2428.863,0.0,7727.632,24.65,1.0,0.0,0.0,0.0,0.0
591,197.8,37.672,0.0,37.672,0.0,197.8,197.8,0.0,0.0,7727.632,25.12,1.0,0.0,0.0,0.0,0.0
592,199.9,38.072,0.0,38.072,0.0,199.9,199.9,0.0,0.0,7727.632,25.0,1.0,0.0,0.0,0.0,0.0
593,202.2,10.0,0.0,10.0,0.0,52.505,52.505,0.0,149.695,7577.937,26.14,1.0,0.0,0.0,0.0,0.0
594,203.2,503.774,0.0,500.0,3.774,2625.263,203.2,2422.063,0.0,10000.0,24.78,1.0,0.0,0.0,0.0,0.0
595,206.1,10.0,0.0,10.0,0.0,52.505,52.505,0.0,153.595,9846.405,27.31,1.0,0.0,0.0,0.0,0.0
596,211.0,69.679,0.0,69.44,0.239,364.595,211.0,153.595,0.0,10000.0,26.14,1.0,0.0,0.0,0.0,0.0
597,214.1,40.777,0.0,40.777,0.0,214.1,214.1,0.0,0.0,10000.0,27.58,1.0,0.0,0.0,0.0,0.0
598,219.1,41.729,0.0,41.729,0.0,219.1,219.1,0.0,0.0,10000.0,27.79,1.0,0.0,0.0,0.0,0.0
599,224.7,42.796,0.0,42.796,0.0,224.7,224.7,0.0,0.0,10000.0,27.92,1.0,0.0,0.0,0.0,0.0
600,236.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.4,9763.6,32.08,0.0,1.0,0.0,0.0,0.0
601,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,9518.6,33.4,0.0,1.0,0.0,0.0,0.0
602,253.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.8,9264.8,37.44,0.0,1.0,0.0,0.0,0.0
603,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,9001.8,42.13,0.0,1.0,0.0,0.0,0.0
604,270.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.5,8731.3,40.38,0.0,1.0,0.0,0.0,0.0
605,275.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.1,8456.2,42.3,0.0,1.0,0.0,0.0,0.0
606,279.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.6,8176.6,41.76,0.0,1.0,0.0,0.0,0.0
607,282.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.8,7893.8,43.25,0.0,1.0,0.0,0.0,0.0
608,286.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.4,7607.4,43.26,0.0,1.0,0.0,0.0,0.0
609,287.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.9,7319.5,43.26,0.0,1.0,0.0,0.0,0.0
610,288.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.1,7031.4,41.76,0.0,1.0,0.0,0.0,0.0
611,287.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.5,6743.9,39.24,0.0,1.0,0.0,0.0,0.0
612,287.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.3,6456.6,38.29,0.0,1.0,0.0,0.0,0.0
613,287.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.4,6169.2,33.4,0.0,1.0,0.0,0.0,0.0
614,288.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.1,5881.1,32.26,0.0,1.0,0.0,0.0,0.0
615,289.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.4,5591.7,32.63,0.0,1.0,0.0,0.0,0.0
616,289.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.3,5302.4,31.69,0.0,1.0,0.0,0.0,0.0
617,289.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.7,5012.7,33.39,0.0,1.0,0.0,0.0,0.0
618,290.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.7,4722.0,30.02,0.0,1.0,0.0,0.0,0.0
619,290.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.9,4431.1,31.32,0.0,1.0,0.0,0.0,0.0
620,293.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.4,4137.7,31.45,0.0,1.0,0.0,0.0,0.0
621,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,3840.7,33.39,0.0,1.0,0.0,0.0,0.0
622,298.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.7,3542.0,32.83,0.0,1.0,0.0,0.0,0.0
623,299.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.1,3242.9,32.83,0.0,1.0,0.0,0.0,0.0
624,297.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.6,2945.3,32.08,0.0,1.0,0.0,0.0,0.0
625,297.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.2,2648.1,32.0,0.0,1.0,0.0,0.0,0.0
626,297.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.7,2350.4,33.39,0.0,1.0,0.0,0.0,0.0
627,297.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.8,2052.6,32.26,0.0,1.0,0.0,0.0,0.0
628,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,1754.6,33.4,0.0,1.0,0.0,0.0,0.0
629,295.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.6,1459.0,31.69,0.0,1.0,0.0,0.0,0.0
630,292.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.4,1166.6,31.69,0.0,1.0,0.0,0.0,0.0
631,291.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.2,875.4,31.58,0.0,1.0,0.0,0.0,0.0
632,291.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.7,583.7,32.08,0.0,1.0,0.0,0.0,0.0
633,291.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.9,291.8,31.45,0.0,1.0,0.0,0.0,0.0
634,291.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.2,0.6,31.58,0.0,1.0,0.0,0.0,0.0
635,290.4,57.694,0.0,55.194,0.0,289.8,289.8,0.0,0.6,0.0,31.31,1.0,0.0,0.0,1.0,0.0
636,291.8,55.575,0.0,55.575,0.0,291.8,291.8,0.0,0.0,0.0,31.19,1.0,0.0,0.0,0.0,0.0
637,290.0,55.233,0.0,55.233,0.0,290.0,290.0,0.0,0.0,0.0,29.71,1.0,0.0,0.0,0.0,0.0
638,289.4,55.118,0.0,55.118,0.0,289.4,289.4,0.0,0.0,0.0,29.71,1.0,0.0,0.0,0.0,0.0
639,289.8,55.194,0.0,55.194,0.0,289.8,289.8,0.0,0.0,0.0,29.71,1.0,0.0,0.0,0.0,0.0
640,290.1,503.639,0.0,500.0,3.639,2625.263,290.1,2335.163,0.0,2335.163,29.54,1.0,0.0,0.0,0.0,0.0
641,291.8,10.0,0.0,10.0,0.0,52.505,52.505,0.0,239.295,2095.868,30.74,1.0,0.0,0.0,0.0,0.0
642,294.3,38.585,0.0,38.585,0.0,202.59,202.59,0.0,91.71,2004.158,29.94,1.0,0.0,0.0,0.0,0.0
643,297.9,10.0,0.0,10.0,0.0,52.505,52.505,0.0,245.395,1758.763,31.31,1.0,0.0,0.0,0.0,0.0
644,302.4,10.0,0.0,10.0,0.0,52.505,52.505,0.0,249.895,1508.868,32.08,1.0,0.0,0.0,0.0,0.0
645,304.0,10.0,0.0,10.0,0.0,52.505,52.505,0.0,251.495,1257.374,31.69,1.0,0.0,0.0,0.0,0.0
646,304.5,10.0,0.0,10.0,0.0,52.505,52.505,0.0,251.995,1005.379,31.69,1.0,0.0,0.0,0.0,0.0
647,305.5,10.0,0.0,10.0,0.0,52.505,52.505,0.0,252.995,752.384,31.43,1.0,0.0,0.0,0.0,0.0
648,304.8,10.0,0.0,10.0,0.0,52.505,52.505,0.0,252.295,500.089,31.32,1.0,0.0,0.0,0.0,0.0
649,302.5,10.0,0.0,10.0,0.0,52.505,52.505,0.0,249.995,250.095,29.94,1.0,0.0,0.0,0.0,0.0
650,302.6,10.0,0.0,10.0,0.0,52.505,52.505,0.0,250.095,0.0,29.94,1.0,0.0,0.0,0.0,0.0
651,300.8,57.29,0.0,57.29,0.0,300.8,300.8,0.0,0.0,0.0,29.51,1.0,0.0,0.0,0.0,0.0
652,298.3,56.813,0.0,56.813,0.0,298.3,298.3,0.0,0.0,0.0,29.51,1.0,0.0,0.0,0.0,0.0
653,294.7,56.128,0.0,56.128,0.0,294.7,294.7,0.0,0.0,0.0,28.25,1.0,0.0,0.0,0.0,0.0
654,290.8,55.385,0.0,55.385,0.0,290.8,290.8,0.0,0.0,0.0,27.95,1.0,0.0,0.0,0.0,0.0
655,287.6,54.775,0.0,54.775,0.0,287.6,287.6,0.0,0.0,0.0,27.85,1.0,0.0,0.0,0.0,0.0
656,283.0,53.899,0.0,53.899,0.0,283.0,283.0,0.0,0.0,0.0,27.84,1.0,0.0,0.0,0.0,0.0
657,277.5,52.852,0.0,52.852,0.0,277.5,277.5,0.0,0.0,0.0,27.28,1.0,0.0,0.0,0.0,0.0
658,274.2,52.223,0.0,52.223,0.0,274.2,274.2,0.0,0.0,0.0,27.31,1.0,0.0,0.0,0.0,0.0
659,269.5,92.303,0.0,91.971,0.332,482.895,269.5,213.395,0.0,213.395,25.18,1.0,0.0,0.0,0.0,0.0
660,265.9,10.0,0.0,10.0,0.0,52.505,52.505,0.0,213.395,0.0,26.77,1.0,0.0,0.0,0.0,0.0
661,262.2,49.938,0.0,49.938,0.0,262.2,262.2,0.0,0.0,0.0,24.9,1.0,0.0,0.0,0.0,0.0
662,258.8,49.29,0.0,49.29,0.0,258.8,258.8,0.0,0.0,0.0,24.93,1.0,0.0,0.0,0.0,0.0
663,255.3,87.813,0.0,87.495,0.318,459.395,255.3,204.095,0.0,204.095,24.37,1.0,0.0,0.0,0.0,0.0
664,256.6,10.0,0.0,10.0,0.0,52.505,52.505,0.0,204.095,0.0,26.14,1.0,0.0,0.0,0.0,0.0
665,253.5,85.934,0.0,85.629,0.306,449.595,253.5,196.095,0.0,196.095,23.86,1.0,0.0,0.0,0.0,0.0
666,248.6,10.0,0.0,10.0,0.0,52.505,52.505,0.0,196.095,0.0,24.65,1.0,0.0,0.0,0.0,0.0
667,244.5,82.569,0.0,82.276,0.292,431.995,244.5,187.495,0.0,187.495,23.81,1.0,0.0,0.0,0.0,0.0
668,240.0,10.0,0.0,10.0,0.0,52.505,52.505,0.0,187.495,0.0,24.45,1.0,0.0,0.0,0.0,0.0
669,234.7,44.7,0.0,44.7,0.0,234.7,234.7,0.0,0.0,0.0,23.68,1.0,0.0,0.0,0.0,0.0
670,229.5,43.71,0.0,43.71,0.0,229.5,229.5,0.0,0.0,0.0,23.68,1.0,0.0,0.0,0.0,0.0
671,225.8,75.666,0.0,75.401,0.265,395.895,225.8,170.095,0.0,170.095,20.73,1.0,0.0,0.0,0.0,0.0
672,222.6,10.0,0.0,10.0,0.0,52.505,52.505,0.0,170.095,0.0,23.68,1.0,0.0,0.0,0.0,0.0
673,219.3,73.199,0.0,72.944,0.255,382.995,219.3,163.695,0.0,163.695,20.54,1.0,0.0,0.0,0.0,0.0
674,216.2,10.0,0.0,10.0,0.0,52.505,52.505,0.0,163.695,0.0,22.0,1.0,0.0,0.0,0.0,0.0
675,214.3,71.556,0.0,71.306,0.249,374.395,214.3,160.095,0.0,160.095,20.54,1.0,0.0,0.0,0.0,0.0
676,212.6,10.0,0.0,10.0,0.0,52.505,52.505,0.0,160.095,0.0,21.8,1.0,0.0,0.0,0.0,0.0
677,209.9,70.007,0.0,69.763,0.244,366.295,209.9,156.395,0.0,156.395,19.18,1.0,0.0,0.0,0.0,0.0
678,208.9,10.0,0.0,10.0,0.0,52.505,52.505,0.0,156.395,0.0,21.8,1.0,0.0,0.0,0.0,0.0
679,207.4,39.501,0.0,39.501,0.0,207.4,207.4,0.0,0.0,0.0,17.91,1.0,0.0,0.0,0.0,0.0
680,204.4,503.772,0.0,500.0,3.772,2625.263,204.4,2420.863,0.0,2420.863,16.02,1.0,0.0,0.0,0.0,0.0
681,204.1,10.0,0.0,10.0,0.0,52.505,52.505,0.0,151.595,2269.268,19.81,1.0,0.0,0.0,0.0,0.0
682,203.8,503.773,0.0,500.0,3.773,2625.263,203.8,2421.463,0.0,4690.73,15.81,1.0,0.0,0.0,0.0,0.0
683,204.1,128.917,0.0,128.186,0.731,673.045,204.1,468.945,0.0,5159.675,17.11,1.0,0.0,0.0,0.0,0.0
684,204.7,503.772,0.0,500.0,3.772,2625.263,204.7,2420.563,0.0,7580.237,15.81,1.0,0.0,0.0,0.0,0.0
685,205.5,503.77,0.0,500.0,3.77,2625.263,205.5,2419.763,0.0,10000.0,17.11,1.0,0.0,0.0,0.0,0.0
686,206.7,1.25,1.25,1.25,0.0,0.0,0.0,0.0,206.7,9793.3,21.8,0.0,0.0,1.0,0.0,0.0
687,207.1,79.758,0.0,78.811,0.322,413.8,207.1,206.7,0.0,10000.0,17.11,1.0,0.0,0.0,0.0,1.0
688,208.7,10.0,0.0,10.0,0.0,52.505,52.505,0.0,156.195,9843.805,21.8,1.0,0.0,0.0,0.0,0.0
689,210.0,10.0,0.0,10.0,0.0,52.505,52.505,0.0,157.495,9686.311,21.76,1.0,0.0,0.0,0.0,0.0
690,211.3,10.0,0.0,10.0,0.0,52.505,52.505,0.0,158.795,9527.516,22.0,1.0,0.0,0.0,0.0,0.0
691,212.5,131.196,0.0,130.46,0.736,684.984,212.5,472.484,0.0,10000.0,19.0,1.0,0.0,0.0,0.0,0.0
692,218.1,10.0,0.0,10.0,0.0,52.505,52.505,0.0,165.595,9834.405,22.16,1.0,0.0,0.0,0.0,0.0
693,221.2,73.926,0.0,73.668,0.258,386.795,221.2,165.595,0.0,10000.0,21.72,1.0,0.0,0.0,0.0,0.0
694,225.7,42.986,0.0,42.986,0.0,225.7,225.7,0.0,0.0,10000.0,23.32,1.0,0.0,0.0,0.0,0.0
695,232.3,44.243,0.0,44.243,0.0,232.3,232.3,0.0,0.0,10000.0,23.72,1.0,0.0,0.0,0.0,0.0
696,242.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.6,9757.4,24.8,0.0,1.0,0.0,0.0,0.0
697,252.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.8,9504.6,25.07,0.0,1.0,0.0,0.0,0.0
698,261.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.1,9243.5,27.63,0.0,1.0,0.0,0.0,0.0
699,268.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.4,8975.1,27.68,0.0,1.0,0.0,0.0,0.0
700,277.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.1,8698.0,29.06,0.0,1.0,0.0,0.0,0.0
701,280.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.9,8417.1,27.89,0.0,1.0,0.0,0.0,0.0
702,285.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.9,8131.2,30.65,0.0,1.0,0.0,0.0,0.0
703,289.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.7,7841.5,27.99,0.0,1.0,0.0,0.0,0.0
704,293.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.1,7548.4,29.54,0.0,1.0,0.0,0.0,0.0
705,292.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.9,7255.5,28.71,0.0,1.0,0.0,0.0,0.0
706,294.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.4,6961.1,29.17,0.0,1.0,0.0,0.0,0.0
707,293.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.8,6667.3,28.03,0.0,1.0,0.0,0.0,0.0
708,293.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.4,6373.9,27.79,0.0,1.0,0.0,0.0,0.0
709,294.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.5,6079.4,27.59,0.0,1.0,0.0,0.0,0.0
710,295.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.5,5783.9,27.55,0.0,1.0,0.0,0.0,0.0
711,294.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.8,5489.1,25.18,0.0,1.0,0.0,0.0,0.0
712,293.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.6,5195.5,25.12,0.0,1.0,0.0,0.0,0.0
713,293.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.5,4902.0,24.64,0.0,1.0,0.0,0.0,0.0
714,293.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.6,4608.4,24.65,0.0,1.0,0.0,0.0,0.0
715,294.9,506.131,0.0,500.0,3.631,2625.263,294.9,2330.363,0.0,6938.763,24.31,1.0,0.0,0.0,1.0,0.0
716,295.7,56.318,0.0,56.318,0.0,295.7,295.7,0.0,0.0,6938.763,24.41,1.0,0.0,0.0,0.0,0.0
717,297.0,56.566,0.0,56.566,0.0,297.0,297.0,0.0,0.0,6938.763,24.45,1.0,0.0,0.0,0.0,0.0
718,297.8,503.627,0.0,500.0,3.627,2625.263,297.8,2327.463,0.0,9266.225,24.32,1.0,0.0,0.0,0.0,0.0
719,297.3,197.519,0.0,196.376,1.143,1031.075,297.3,733.775,0.0,10000.0,24.41,1.0,0.0,0.0,0.0,0.0
720,296.2,56.413,0.0,56.413,0.0,296.2,296.2,0.0,0.0,10000.0,24.45,1.0,0.0,0.0,0.0,0.0
721,295.3,56.242,0.0,56.242,0.0,295.3,295.3,0.0,0.0,10000.0,24.65,1.0,0.0,0.0,0.0,0.0
722,293.7,55.937,0.0,55.937,0.0,293.7,293.7,0.0,0.0,10000.0,24.54,1.0,0.0,0.0,0.0,0.0
723,292.1,55.633,0.0,55.633,0.0,292.1,292.1,0.0,0.0,10000.0,25.07,1.0,0.0,0.0,0.0,0.0
724,291.6,10.0,0.0,10.0,0.0,52.505,52.505,0.0,239.095,9760.905,26.65,1.0,0.0,0.0,0.0,0.0
725,288.4,100.838,0.0,100.465,0.373,527.495,288.4,239.095,0.0,10000.0,24.88,1.0,0.0,0.0,0.0,0.0
726,285.4,10.0,0.0,10.0,0.0,52.505,52.505,0.0,232.895,9767.105,25.86,1.0,0.0,0.0,0.0,0.0
727,281.5,98.333,0.0,97.97,0.363,514.395,281.5,232.895,0.0,10000.0,25.18,1.0,0.0,0.0,0.0,0.0
728,280.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.7,9719.3,27.47,0.0,1.0,0.0,0.0,0.0
729,280.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.4,9438.9,27.61,0.0,1.0,0.0,0.0,0.0
730,278.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.8,9160.1,27.86,0.0,1.0,0.0,0.0,0.0
731,277.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.8,8882.3,27.86,0.0,1.0,0.0,0.0,0.0
732,277.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.6,8604.7,29.17,0.0,1.0,0.0,0.0,0.0
733,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,8328.7,29.61,0.0,1.0,0.0,0.0,0.0
734,275.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.8,8052.9,31.83,0.0,1.0,0.0,0.0,0.0
735,276.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.1,7776.8,31.41,0.0,1.0,0.0,0.0,0.0
736,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,7499.8,32.43,0.0,1.0,0.0,0.0,0.0
737,278.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.2,7221.6,33.21,0.0,1.0,0.0,0.0,0.0
738,282.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.3,6939.3,33.21,0.0,1.0,0.0,0.0,0.0
739,286.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.4,6652.9,37.36,0.0,1.0,0.0,0.0,0.0
740,292.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.3,6360.6,38.08,0.0,1.0,0.0,0.0,0.0
741,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,6064.6,39.74,0.0,1.0,0.0,0.0,0.0
742,296.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.9,5767.7,37.23,0.0,1.0,0.0,0.0,0.0
743,297.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.5,5470.2,39.59,0.0,1.0,0.0,0.0,0.0
744,294.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.1,5176.1,34.08,0.0,1.0,0.0,0.0,0.0
745,293.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.6,4882.5,34.68,0.0,1.0,0.0,0.0,0.0
746,293.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.3,4589.2,34.68,0.0,1.0,0.0,0.0,0.0
747,290.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.7,4298.5,33.9,0.0,1.0,0.0,0.0,0.0
748,289.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.6,4008.9,33.9,0.0,1.0,0.0,0.0,0.0
749,285.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.8,3723.1,32.08,0.0,1.0,0.0,0.0,0.0
750,282.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.5,3440.6,31.41,0.0,1.0,0.0,0.0,0.0
751,279.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.9,3160.7,30.69,0.0,1.0,0.0,0.0,0.0
752,272.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.7,2888.0,29.38,0.0,1.0,0.0,0.0,0.0
753,268.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.1,2619.9,28.58,0.0,1.0,0.0,0.0,0.0
754,264.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.2,2355.7,28.58,0.0,1.0,0.0,0.0,0.0
755,258.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.8,2096.9,27.97,0.0,1.0,0.0,0.0,0.0
756,256.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.4,1840.5,28.48,0.0,1.0,0.0,0.0,0.0
757,252.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.9,1587.6,27.86,0.0,1.0,0.0,0.0,0.0
758,248.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.8,1338.8,27.63,0.0,1.0,0.0,0.0,0.0
759,245.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.6,1093.2,27.86,0.0,1.0,0.0,0.0,0.0
760,245.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.3,847.9,27.86,0.0,1.0,0.0,0.0,0.0
761,243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.4,604.5,27.92,0.0,1.0,0.0,0.0,0.0
762,240.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.2,364.3,27.68,0.0,1.0,0.0,0.0,0.0
763,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,127.3,27.63,0.0,1.0,0.0,0.0,0.0
764,230.7,55.539,0.0,52.965,0.074,278.095,230.7,47.395,0.0,174.695,26.87,1.0,0.0,0.0,1.0,0.0
