,demand
7883,45926.06
7884,46071.63
7885,46106.56
7886,46160.4
7887,46265.79
7888,46560.520000000004
7889,46723.36
7890,46837.8
7891,46989.81
7892,47119.09
7893,46796.87
7894,46889.78
7895,46839.2
7896,46135.97
7897,45997.53
7898,46320.84
7899,46911.479999999996
7900,47948.3
7901,48322.6
7902,49447.38
7903,50306.270000000004
7904,51180.12
7905,51991.84
7906,52956.31
7907,53583.88
7908,54478.24
7909,55147.78
7910,55582.59
7911,55863.08
7912,56436.26
7913,56634.75
7914,56993.96
7915,57488.37
7916,58025.33
7917,58432.49
7918,58643.95
7919,58776.13
7920,58641.39
7921,58282.93
7922,57976.99
7923,57536.94
7924,57131.67
7925,56814.84
7926,56658.84
7927,55997.66
7928,55417.79
7929,54844.07
7930,54749.26
7931,54561.270000000004
7932,54192.96
7933,54158.82
7934,54120.729999999996
7935,53859.31
7936,54340.5
7937,54317.06
7938,54719.5
7939,54917.57
7940,55560.66
7941,55749.95
7942,56250.51
7943,56882.87
7944,58056.1
7945,58890.8
7946,59843.01
7947,60987.0
7948,62260.28
7949,62962.68
7950,62577.979999999996
7951,61934.17
7952,61765.15
7953,60517.32
7954,59705.3
7955,58894.7
7956,58507.8
7957,58253.25
7958,58149.87
7959,57877.8
7960,58496.38
7961,58327.7
7962,57684.01
7963,56887.34
7964,55928.0
7965,55153.09
7966,54094.87
7967,53338.55
7968,52575.19
7969,52094.11
7970,51779.06
7971,51388.47
7972,50922.51
7973,50835.79
7974,50732.37
7975,50353.0
7976,50190.67
7977,50212.85
7978,50248.28
7979,50330.08
7980,50486.65
7981,50503.56
7982,50923.81
7983,51331.32
7984,52241.7
7985,52794.78
7986,53361.78
7987,54177.92
7988,55492.8
7989,56319.979999999996
7990,57484.44
7991,59265.08
7992,61750.5
7993,63694.96
7994,65417.51
7995,66739.57
7996,68740.06
7997,70027.22
7998,71027.4
7999,71844.72
8000,72953.45
8001,73633.96
8002,74081.02
8003,74446.1
8004,74218.31
8005,74558.91
8006,75501.87
8007,75539.41
8008,75911.62
8009,76094.46
8010,76513.63
8011,76480.11
8012,77066.14
8013,77366.61
8014,77239.53
8015,77329.83
8016,76808.51
8017,76414.55
8018,76166.47
8019,76162.42
8020,76240.73
8021,76265.17
8022,76211.95
8023,75507.31
8024,75004.77
8025,75290.57
8026,74962.87
8027,74487.04
8028,74705.58
8029,74514.77
8030,74453.57
8031,73619.33
8032,73383.49
8033,72626.59
8034,72365.71
8035,72179.73
8036,72006.53
8037,71851.77
8038,72304.69
8039,72144.54
8040,72417.02
8041,72605.55
8042,73702.13
8043,74700.54
8044,75501.68
8045,75420.74
8046,75263.21
8047,74761.12
8048,73787.71
8049,72395.13
8050,71117.75
8051,70131.7
8052,69293.99
8053,68133.51
8054,66908.61
8055,65806.35
8056,65495.33
8057,64630.06
8058,63259.479999999996
8059,62118.51
8060,60601.51
8061,59216.229999999996
8062,58404.79
8063,57905.89
8064,57516.45
8065,56692.01
8066,56257.0
8067,55905.08
8068,55283.85
8069,55184.72
8070,55061.92
8071,54908.96
8072,54839.71
8073,54732.11
8074,54790.91
8075,55247.2
8076,55410.0
8077,55614.67
8078,55800.2
8079,55989.38
8080,56271.9
8081,56695.19
8082,57188.96
8083,57837.32
8084,59082.24
8085,59823.41
8086,60672.01
8087,61883.53
8088,64541.6
8089,66791.02
8090,68183.08
8091,69708.29
8092,71209.17
8093,72273.47
8094,73103.27
8095,74052.41
8096,74989.3
8097,75449.22
8098,75783.19
8099,75695.36
8100,75535.26
8101,75645.34
8102,75977.51
8103,76179.92
8104,76360.29
8105,76626.07
8106,77040.76
8107,77208.03
8108,77731.19
8109,77738.01
8110,77744.08
8111,77399.34
8112,76838.02
8113,76533.71
8114,76305.52
8115,76276.51
8116,76449.56
8117,76006.61
8118,75625.57
8119,74800.0
8120,75100.28
8121,74918.69
8122,74517.35
8123,73949.27
8124,74024.2
8125,73329.86
8126,73236.18
8127,72617.62
8128,73020.48
8129,72277.22
8130,71907.38
8131,71747.11
8132,72019.64
8133,72169.22
8134,72360.85
8135,72578.07
8136,73017.84
8137,73155.53
8138,73832.26
8139,74671.93
8140,75505.64
8141,75292.47
8142,74699.05
8143,74105.9
8144,73157.93
8145,71940.25
8146,70666.64
8147,69499.45
8148,68654.82
8149,67892.45
8150,66940.25
8151,65995.76
8152,65418.49
8153,64593.58
8154,63638.56
8155,62449.32
8156,61093.1
8157,59800.87
8158,59004.9
8159,58352.93
8160,57221.270000000004
8161,56136.51
8162,55852.05
8163,55367.520000000004
8164,54949.38
8165,54283.29
8166,54060.06
8167,53804.78
8168,53595.39
8169,53551.66
8170,53663.59
8171,53706.83
8172,53642.479999999996
8173,53794.3
8174,54188.04
8175,54385.36
8176,54832.44
8177,55235.69
8178,55975.84
8179,56552.33
8180,58061.91
8181,59054.0
8182,59929.93
8183,61758.32
8184,64423.75
8185,66385.09
8186,68031.68
8187,69535.4
8188,71116.58
8189,72307.01
8190,73155.53
8191,73820.51
8192,74585.92
8193,75173.54
8194,75344.03
8195,75332.42
8196,74987.49
8197,75343.18
8198,75643.61
8199,75927.39
8200,75900.41
8201,75921.2
8202,76319.73
8203,76763.59
8204,77141.64
8205,77538.06
8206,77692.56
8207,77594.36
8208,76810.6
8209,76281.43
8210,76282.9
8211,76009.18
8212,76044.04
8213,75441.12
8214,75387.19
8215,74594.97
8216,74454.27
8217,74218.85
8218,74109.88
8219,73911.66
8220,73829.09
8221,73454.0
8222,73148.99
8223,72681.99
8224,72524.97
8225,71907.54
8226,71563.72
8227,71544.39
8228,72055.28
8229,71941.69
8230,72333.88
8231,72414.62
8232,72860.44
8233,73131.74
8234,73817.59
8235,74903.58
8236,75721.25
8237,75887.12
8238,75436.36
8239,74951.15
8240,73803.82
8241,72339.33
8242,71146.52
8243,70040.23
8244,69005.07
8245,68117.25
8246,66981.2
8247,66045.96
8248,65387.41
8249,64541.17
8250,63354.56
8251,62023.74
8252,60451.729999999996
8253,59357.66
8254,58289.53
8255,57442.59
8256,55951.96
8257,55436.11
8258,55113.28
8259,54744.09
8260,54271.06
8261,53772.42
8262,53410.43
8263,53143.39
8264,52338.2
8265,51981.5
8266,51914.64
8267,52121.520000000004
8268,52372.61
8269,52401.74
8270,52679.87
8271,52613.79
8272,53046.45
8273,53310.25
8274,53871.71
8275,54660.1
8276,56644.49
8277,57388.17
8278,58244.72
8279,59349.5
8280,62013.24
8281,64144.83
8282,66237.93
8283,67068.95
8284,68582.35
8285,69623.37
8286,70285.31
8287,70869.72
8288,71743.46
8289,72006.86
8290,72301.67
8291,72291.23
8292,71876.42
8293,72302.67
8294,72554.63
8295,72639.77
8296,72695.22
8297,72898.75
8298,73025.79
8299,73361.13
8300,73785.72
8301,74100.9
8302,74252.48
8303,74251.17
8304,73711.34
8305,73360.23
8306,73067.01
8307,72881.83
8308,73144.59
8309,73029.95
8310,72785.01
8311,72168.76
8312,72054.25
8313,71784.71
8314,71515.33
8315,71196.88
8316,71078.42
8317,70688.38
8318,70332.82
8319,70027.36
8320,69722.42
8321,69515.77
8322,69346.73
8323,69209.44
8324,69500.51
8325,69371.51
8326,69846.27
8327,70287.85
8328,70449.5
8329,70373.5
8330,71016.16
8331,72015.44
8332,72875.6
8333,72956.65
8334,72759.46
8335,72047.83
8336,71141.06
8337,69951.14
8338,68711.14
8339,67877.9
8340,67056.76
8341,66376.57
8342,65393.2
8343,64297.33
8344,63960.01
8345,62914.78
8346,61814.51
8347,60485.67
8348,59159.0
8349,58080.91
8350,57277.58
8351,56472.87
8352,55016.34
8353,54044.53
8354,53853.42
8355,53009.74
8356,52307.47
8357,51596.770000000004
8358,51519.520000000004
8359,51120.43
8360,50698.74
8361,50398.28
8362,50688.33
8363,50858.47
8364,51148.31
8365,51225.96
8366,51501.42
8367,51859.08
8368,52556.94
8369,53031.36
8370,53446.42
8371,54258.29
8372,55998.83
8373,56906.729999999996
8374,57777.35
8375,58769.81
8376,61357.01
8377,63387.15
8378,64924.01
8379,66133.65
8380,67749.02
8381,68722.36
8382,69524.98
8383,70238.37
8384,70969.13
8385,71455.54
8386,71578.04
8387,71622.19
8388,71036.19
8389,71118.34
8390,71329.19
8391,71780.5
8392,71623.7
8393,71846.07
8394,72282.25
8395,72309.94
8396,72214.2
8397,72307.03
8398,72559.72
8399,72298.84
8400,71501.12
8401,71423.42
8402,70930.83
8403,70601.5
8404,70522.74
8405,69845.24
8406,68937.79
8407,68062.36
8408,68271.55
8409,68143.88
8410,67730.9
8411,67331.77
8412,67229.78
8413,66973.32
8414,66425.99
8415,65842.13
8416,66093.98
8417,65608.83
8418,65236.56
8419,65228.68
8420,65375.01
8421,65343.47
8422,65985.39
8423,66213.53
8424,66395.1
8425,66680.98
8426,67138.71
8427,68132.86
8428,69195.07
8429,69937.13
8430,69741.99
8431,68963.06
8432,67871.7
8433,66912.47
8434,65927.5
8435,64547.61
8436,64176.479999999996
8437,63264.22
8438,62295.020000000004
8439,61292.229999999996
8440,60862.17
8441,60028.44
8442,59039.2
8443,57986.14
8444,56847.39
8445,56113.91
8446,55261.38
8447,54443.28
8448,53625.35
8449,52762.08
8450,52105.82
8451,51701.38
8452,51215.15
8453,50694.34
8454,50504.81
8455,49963.74
8456,49857.22
8457,49679.49
8458,49297.1
8459,49460.65
8460,49593.91
8461,49413.2
8462,49526.88
8463,49571.51
8464,49880.979999999996
8465,49860.38
8466,49925.15
8467,50313.21
8468,50695.74
8469,50513.270000000004
8470,50582.59
8471,50419.84
8472,50367.99
8473,50786.44
8474,51328.61
8475,52104.86
8476,53086.45
8477,53921.05
8478,54880.88
8479,56083.9
8480,57662.13
8481,58571.479999999996
8482,59196.2
8483,59972.12
8484,60442.0
8485,60739.7
8486,61074.79
8487,61214.26
8488,61109.09
8489,61191.94
8490,61268.34
8491,61317.88
8492,61263.22
8493,61226.63
8494,61374.97
8495,60971.9
8496,60811.31
8497,60669.36
8498,60324.64
8499,59816.89
8500,59475.229999999996
8501,58971.59
8502,58487.08
8503,57923.770000000004
8504,57464.17
8505,57032.46
8506,56881.38
8507,56677.13
8508,56763.6
8509,56587.42
8510,56331.32
8511,55699.89
8512,55636.41
8513,55556.020000000004
8514,55169.729999999996
8515,55185.33
8516,55669.9
8517,56002.79
8518,56662.81
8519,56908.45
8520,57701.51
8521,57922.05
8522,58827.28
8523,59698.020000000004
8524,60654.22
8525,61161.14
8526,61206.79
8527,60802.58
8528,59875.82
8529,58653.56
8530,57727.42
8531,56745.87
8532,56059.89
8533,55370.01
8534,54557.58
8535,54206.14
8536,54616.67
8537,53795.05
8538,52841.84
8539,52170.67
8540,51236.17
8541,50401.0
8542,49681.81
8543,49113.06
8544,49069.32
8545,48581.39
8546,47970.83
8547,47659.66
8548,47103.29
8549,46732.58
8550,46520.26
8551,46017.3
8552,45536.28
8553,45488.0
8554,45414.32
8555,45275.76
8556,45056.41
8557,45353.81
8558,45543.06
8559,45814.14
8560,46239.97
8561,46178.38
8562,46619.4
8563,46749.22
8564,46493.3
8565,46873.6
8566,46811.729999999996
8567,46851.58
8568,46993.6
8569,47174.82
8570,47737.22
8571,48420.82
8572,49408.82
8573,50378.5
8574,51179.15
8575,51779.26
8576,53173.32
8577,54053.81
8578,54853.65
8579,55735.44
8580,56423.75
8581,57036.979999999996
8582,57852.229999999996
8583,58006.04
8584,58830.32
8585,59277.65
8586,59524.770000000004
8587,59748.45
8588,59669.89
8589,59442.15
8590,59129.32
8591,58355.4
8592,57883.3
8593,57494.57
8594,57175.81
8595,56439.9
8596,56047.13
8597,55845.62
8598,55221.979999999996
8599,54749.94
8600,54534.5
8601,54114.82
8602,54065.15
8603,53708.270000000004
8604,53448.2
8605,53653.729999999996
8606,54023.9
8607,53696.33
8608,54261.83
8609,54386.94
8610,54768.95
8611,54524.81
8612,55369.88
8613,55375.66
8614,55641.18
8615,56204.34
8616,56532.97
8617,56786.41
8618,56802.59
8619,57523.15
8620,58871.37
8621,59220.36
8622,58411.14
8623,57916.89
8624,57773.53
8625,57197.6
8626,56785.24
8627,56543.87
8628,57219.72
8629,56528.04
8630,56143.75
8631,55340.54
8632,54516.0
8633,53450.8
8634,52568.57
8635,51885.85
8636,50252.78
8637,49769.51
8638,49513.54
8639,49130.46
8640,48542.5
8641,48024.28
8642,47734.41
8643,47528.94
8644,47404.520000000004
8645,47313.09
8646,47350.62
8647,47492.46
8648,47598.66
8649,47674.7
8650,48211.3
8651,48413.49
8652,49149.24
8653,49862.95
8654,50520.39
8655,51425.08
8656,52763.81
8657,53566.24
8658,55180.66
8659,56980.74
8660,60446.72
8661,62962.22
8662,65067.4
8663,66192.99
8664,67658.92
8665,68757.59
8666,69634.79
8667,70369.77
8668,71085.75
8669,71763.45
8670,72285.92
8671,72489.04
8672,72046.71
8673,72425.28
8674,72772.3
8675,73067.87
8676,73114.33
8677,73102.49
8678,73270.22
8679,73349.07
8680,73213.26
8681,73869.2
8682,73728.13
8683,73936.23
8684,72943.59
8685,72514.74
8686,72768.53
8687,72790.61
8688,72905.74
8689,72636.92
8690,72201.44
8691,71602.83
8692,71477.05
8693,71477.81
8694,71203.96
8695,70977.52
8696,70996.71
8697,70313.34
8698,69756.34
8699,69330.74
8700,68840.33
8701,68364.56
8702,68120.07
8703,67544.86
8704,67578.86
8705,67530.19
8706,67590.32
8707,67719.85
8708,67883.27
8709,67858.64
8710,68386.75
8711,68779.74
8712,69149.63
8713,69075.85
8714,69502.68
8715,69937.54
8716,70349.45
8717,70308.73
8718,70097.27
8719,69247.43
8720,68420.66
8721,67617.07
8722,66574.39
8723,65876.02
8724,65153.3
8725,64212.65
8726,63131.61
8727,62030.51
8728,60613.46
8729,59533.16
8730,58696.0
8731,57890.25
8732,57312.42
8733,56558.46
8734,55962.25
8735,55718.520000000004
8736,55018.19
8737,54612.14
8738,54517.33
8739,54169.92
8740,53332.15
8741,53398.35
8742,53688.67
8743,54069.2
8744,53938.29
8745,54329.04
8746,54315.41
8747,54567.67
8748,54730.42
8749,55444.39
8750,55952.6
8751,56601.9
8752,58181.3
8753,58962.8
8754,59785.1
8755,61176.66
8756,64756.03
8757,66918.21
8758,68555.8
8759,69425.81
8760,70715.37
8761,71822.67
8762,72519.66
8763,72982.98
8764,73784.98
8765,74358.87
8766,74410.03
8767,74553.75
8768,74339.06
8769,74630.34
8770,74668.96
8771,75094.75
8772,74909.85
8773,75342.52
8774,75279.29
8775,75513.66
8776,75352.32
8777,75534.13
8778,75660.33
8779,75899.58
8780,75364.39
8781,75403.06
8782,75171.57
8783,74881.99
8784,75340.36
8785,75328.19
8786,75081.16
8787,74583.87
8788,74340.2
8789,74360.75
8790,74124.43
8791,73674.02
8792,73777.23
8793,73551.52
8794,72759.42
8795,72484.64
8796,72479.31
8797,72006.03
8798,70962.44
8799,70650.35
8800,70674.8
8801,70657.55
8802,70978.6
8803,71033.38
8804,71143.65
8805,70491.67
8806,70740.93
8807,70829.23
8808,70835.93
8809,70946.06
8810,70803.45
8811,71166.27
8812,71664.78
8813,71747.7
8814,71256.9
8815,70522.91
8816,69613.19
8817,68679.21
8818,67947.04
8819,66580.81
8820,65613.93
8821,64534.43
8822,63560.07
8823,62109.0
8824,60740.92
8825,59572.18
8826,58472.46
8827,57654.76
8828,56369.05
8829,55987.33
8830,55222.270000000004
8831,54525.11
8832,53995.24
8833,53485.71
8834,53119.96
8835,53062.94
8836,52914.55
8837,52757.62
8838,52584.0
8839,52680.44
8840,52810.61
8841,52977.62
8842,52806.68
8843,52939.37
8844,53513.479999999996
8845,53541.74
8846,54214.76
8847,55026.65
8848,56539.34
8849,57586.35
8850,59006.57
8851,60408.6
8852,63674.92
8853,66113.72
8854,67856.95
8855,69127.03
8856,70536.28
8857,71015.03
8858,71726.2
8859,72346.14
8860,73128.91
8861,73617.8
8862,73720.19
8863,73790.05
8864,73612.39
8865,73836.69
8866,74465.56
8867,74739.58
8868,74914.32
8869,75233.75
8870,75430.9
8871,75923.42
8872,76146.51
8873,76400.8
8874,76631.73
8875,76494.51
8876,75844.76
8877,75795.62
8878,75587.55
8879,75638.12
8880,75835.67
8881,75731.58
8882,75416.99
8883,74935.01
8884,74659.32
8885,74832.85
8886,74514.27
8887,74149.98
8888,73718.56
8889,73458.08
8890,73113.34
8891,72772.13
8892,72338.36
8893,72142.95
8894,71880.2
8895,71672.49
8896,71850.58
8897,71991.52
8898,71622.5
8899,71829.11
8900,71384.05
8901,71164.58
8902,71229.16
8903,71261.51
8904,71696.03
8905,71715.79
8906,71947.35
8907,72191.76
8908,72216.68
8909,71890.38
8910,71046.3
8911,70006.47
8912,69180.33
8913,68273.61
8914,67498.35
8915,66485.71
8916,65316.53
8917,64412.03
8918,63416.7
8919,62266.61
8920,60884.17
8921,59620.55
8922,58683.55
8923,57593.95
8924,57354.85
8925,56526.45
8926,55574.18
8927,55155.31
8928,54555.56
8929,54439.520000000004
8930,54044.479999999996
8931,53783.16
8932,53271.59
8933,52915.49
8934,53059.22
8935,52962.87
8936,52816.54
8937,52973.93
8938,52882.72
8939,53301.25
8940,53722.32
8941,54075.91
8942,54664.83
8943,55158.1
8944,56609.68
8945,57426.17
8946,58344.8
8947,59512.61
8948,62531.28
8949,64794.38
8950,66995.95
8951,68144.18
8952,69484.44
8953,70480.04
8954,71150.95
8955,71818.65
8956,72750.84
8957,73115.75
8958,73347.52
8959,73714.2
8960,72891.37
8961,73230.59
8962,73620.21
8963,73823.31
8964,73997.34
8965,74454.81
8966,74693.24
8967,74843.36
8968,74799.19
8969,75181.31
8970,75565.89
8971,75432.86
8972,75046.84
8973,75010.17
8974,74868.41
8975,74914.17
8976,74614.89
8977,74509.15
8978,74178.82
8979,73658.55
8980,73439.91
8981,73400.9
8982,73190.64
8983,72966.85
8984,72988.59
8985,72413.62
8986,71907.05
8987,71061.7
8988,70969.67
8989,70471.59
8990,70188.84
8991,69988.19
8992,70125.58
8993,70019.59
8994,69912.57
8995,70052.67
8996,69871.04
8997,69513.24
8998,69804.44
8999,70026.27
9000,70065.36
9001,69837.87
9002,69781.09
9003,70093.55
9004,70190.63
9005,70010.33
9006,69162.11
9007,68505.24
9008,67573.54
9009,67109.45
9010,65975.0
9011,65178.6
9012,64704.95
9013,63596.47
9014,62735.94
9015,61579.68
9016,60360.3
9017,58955.49
9018,58035.96
9019,57380.76
9020,56214.770000000004
9021,55708.61
9022,55230.72
9023,54703.34
9024,53998.19
9025,53464.88
9026,53027.0
9027,53052.63
9028,52332.32
9029,52111.020000000004
9030,52140.72
9031,52155.59
9032,52245.4
9033,52264.47
9034,52547.28
9035,52713.54
9036,53209.46
9037,53670.53
9038,54201.729999999996
9039,54826.78
9040,56149.63
9041,56578.65
9042,57802.74
9043,59268.85
9044,62110.55
9045,64372.87
9046,66327.15
9047,67448.51
9048,69093.19
9049,70107.23
9050,71009.33
9051,71799.75
9052,72788.55
9053,73398.29
9054,73962.38
9055,74020.17
9056,73931.97
9057,74155.06
9058,74456.85
9059,74531.24
9060,74594.27
9061,74650.94
9062,74788.22
9063,74694.76
9064,74985.09
9065,74993.93
9066,75077.02
9067,74929.48
9068,74355.15
9069,74259.83
9070,74135.08
9071,73954.29
9072,74065.96
9073,73468.57
9074,72852.33
9075,72008.85
9076,71586.82
9077,71322.59
9078,70892.64
9079,70387.03
9080,70464.51
9081,69820.51
9082,69378.47
9083,68632.29
9084,68404.99
9085,68461.63
9086,68127.19
9087,67990.97
9088,68184.8
9089,68227.29
9090,68286.51
9091,68151.67
9092,68094.66
9093,67735.76
9094,67952.45
9095,67864.12
9096,68117.96
9097,67741.06
9098,67655.07
9099,67589.13
9100,67482.79
9101,67038.29
9102,66376.24
9103,65756.44
9104,64747.95
9105,63779.61
9106,62498.31
9107,61608.69
9108,60929.11
9109,60137.33
9110,59020.66
9111,58559.14
9112,57298.6
9113,56583.8
9114,55754.22
9115,54916.65
9116,54210.07
9117,53334.84
9118,52761.89
9119,52330.68
9120,51767.770000000004
9121,51385.78
9122,51005.11
9123,50959.01
9124,50387.71
9125,50341.64
9126,50253.13
9127,50280.91
9128,50020.34
9129,50244.979999999996
9130,50150.01
9131,49974.03
9132,49938.72
9133,50200.26
9134,50261.29
9135,50350.42
9136,50670.7
9137,50586.83
9138,50584.64
9139,50938.78
9140,51387.57
9141,52031.32
9142,52218.04
9143,52631.31
9144,53638.24
9145,54182.83
9146,55301.71
9147,56259.19
9148,57613.4
9149,58643.04
9150,59513.0
9151,60192.84
9152,61010.22
9153,61610.86
9154,62139.69
9155,62451.09
9156,62424.85
9157,62453.770000000004
9158,62538.08
9159,62690.75
9160,62208.54
9161,62153.56
9162,62232.89
9163,62209.6
9164,62320.15
9165,61834.46
9166,61538.91
9167,61461.89
9168,61274.67
9169,60697.82
9170,60310.67
9171,60026.06
9172,59532.11
9173,58985.96
9174,58824.34
9175,58543.05
9176,58506.91
9177,58131.88
9178,57779.55
9179,57487.05
9180,57451.29
9181,57159.94
9182,56593.87
9183,56339.520000000004
9184,56573.520000000004
9185,56394.09
9186,56554.36
9187,56767.45
9188,57263.81
9189,57151.31
9190,57544.95
9191,57573.31
9192,57307.95
9193,57403.59
9194,57426.020000000004
9195,57438.41
9196,57680.88
9197,57948.62
9198,57978.68
9199,57668.5
9200,57383.54
9201,56904.89
9202,56277.17
9203,56136.69
9204,56009.979999999996
9205,55300.66
9206,54639.0
9207,53760.53
9208,52732.47
9209,51918.37
9210,51196.2
9211,50232.64
9212,49113.229999999996
9213,48315.19
9214,47556.76
9215,47170.42
9216,46587.51
9217,46037.9
9218,45590.8
9219,45241.17
9220,45026.34
9221,44922.92
9222,44496.97
9223,44426.01
9224,44696.76
9225,44702.04
9226,44460.14
9227,44540.41
9228,44870.53
9229,44828.32
9230,44995.270000000004
9231,45104.65
9232,45272.45
9233,45291.87
9234,45307.81
9235,45364.96
9236,45295.0
9237,45242.46
9238,45250.94
9239,45291.31
9240,45993.3
9241,46627.86
9242,47295.4
9243,48529.1
9244,49677.979999999996
9245,50748.61
9246,51653.55
9247,52444.2
9248,53464.15
9249,53997.64
9250,54585.5
9251,54890.25
9252,55244.07
9253,55915.28
9254,56214.770000000004
9255,56543.67
9256,57296.99
9257,57658.64
9258,57810.44
9259,57900.3
9260,58093.22
9261,57470.96
9262,56796.979999999996
9263,56390.7
9264,55574.15
9265,55007.4
9266,54830.1
9267,54581.53
9268,53999.33
9269,53702.68
9270,53361.93
9271,53262.47
9272,53233.06
9273,52876.97
9274,52798.42
9275,52657.15
9276,52490.97
9277,52357.56
9278,52343.96
9279,52480.32
9280,53008.6
9281,53377.7
9282,53338.770000000004
9283,53658.75
9284,54292.74
9285,54413.56
9286,54452.55
9287,54920.270000000004
9288,55313.81
9289,55391.05
9290,55645.3
9291,55779.4
9292,56828.11
9293,57037.270000000004
9294,56886.14
9295,56395.86
9296,56263.83
9297,55698.22
9298,54971.22
9299,54846.270000000004
9300,55307.35
9301,54856.97
9302,54277.59
9303,53485.33
9304,52477.25
9305,51786.520000000004
9306,51034.89
9307,50196.69
9308,48884.88
9309,48224.07
9310,47923.68
9311,47734.51
9312,47089.46
9313,47098.88
9314,46829.04
9315,46849.12
9316,46610.1
9317,46420.88
9318,46476.37
9319,46643.3
9320,47030.8
9321,46889.19
9322,47132.16
9323,47520.54
9324,48526.0
9325,48707.04
9326,49216.32
9327,50013.94
9328,51868.09
9329,52881.95
9330,54443.89
9331,56479.78
9332,60050.25
9333,62656.07
9334,64328.96
9335,65695.85
9336,67144.21
9337,68698.69
9338,69748.34
9339,70555.21
9340,71442.17
9341,71910.78
9342,72279.26
9343,72507.45
9344,71909.65
9345,72264.95
9346,72770.92
9347,72862.78
9348,73147.77
9349,73285.48
9350,73661.06
9351,73984.13
9352,73822.26
9353,74282.07
9354,74146.31
9355,74250.5
9356,74238.74
9357,73756.15
9358,73822.32
9359,73815.26
9360,73849.8
9361,73875.41
9362,73325.37
9363,72931.7
9364,72597.7
9365,72475.92
9366,72290.34
9367,71987.24
9368,71895.41
9369,71765.21
9370,71235.98
9371,70714.03
9372,70270.27
9373,69759.78
9374,69436.24
9375,69055.53
9376,68596.77
9377,68798.41
9378,69134.83
9379,69099.58
9380,69168.23
9381,69052.51
9382,69300.45
9383,69112.86
9384,69280.5
9385,69141.54
9386,69098.01
9387,69062.02
9388,69318.96
9389,69384.45
9390,69007.41
9391,68125.81
9392,67580.71
9393,66837.44
9394,65943.92
9395,64703.93
9396,64020.22
9397,63015.81
9398,61845.22
9399,60567.54
9400,58822.270000000004
9401,57838.55
9402,56794.84
9403,55973.729999999996
9404,55527.44
9405,55142.01
9406,54343.7
9407,53816.72
9408,53167.58
9409,52711.43
9410,52566.75
9411,52063.96
9412,51670.45
9413,51758.65
9414,51743.51
9415,51953.69
9416,52165.14
9417,52127.13
9418,52048.63
9419,52265.61
9420,53084.43
9421,53299.37
9422,53912.04
9423,54336.61
9424,55938.9
9425,56806.67
9426,57786.04
9427,59224.55
9428,62583.5
9429,65328.41
9430,66502.05
9431,67454.61
9432,68939.57
9433,70236.78
9434,70799.21
9435,71403.28
9436,72452.97
9437,73186.05
9438,73366.12
9439,73628.81
9440,73416.5
9441,73610.62
9442,73919.86
9443,74308.89
9444,74537.0
9445,74860.56
9446,75333.02
9447,75613.68
9448,75453.65
9449,75762.09
9450,75967.98
9451,75917.82
9452,75398.96
9453,75002.66
9454,74884.87
9455,75004.44
9456,74943.18
9457,74826.88
9458,74205.86
9459,73771.91
9460,73430.16
9461,73318.6
9462,72953.13
9463,72465.75
9464,72423.07
9465,71801.18
9466,71464.85
9467,70944.64
9468,70901.3
9469,70766.01
9470,70187.43
9471,70187.59
9472,70264.17
9473,70528.65
9474,70684.48
9475,70665.74
9476,70670.72
9477,70613.44
9478,70646.8
9479,70828.54
9480,70921.28
9481,70899.39
9482,70617.93
9483,70626.83
9484,70514.29
9485,70670.56
9486,70314.0
9487,69557.89
9488,68580.71
9489,67566.49
9490,66623.24
9491,65370.4
9492,64715.8
9493,63640.85
9494,62576.46
9495,61340.84
9496,59896.32
9497,58679.08
9498,57723.89
9499,56642.49
9500,55657.34
9501,55437.729999999996
9502,54722.95
9503,53929.16
9504,53695.83
9505,53413.35
9506,53199.97
9507,52712.13
9508,52344.79
9509,51955.25
9510,52167.82
9511,52362.729999999996
9512,52351.41
9513,52597.979999999996
9514,52944.14
9515,53182.1
9516,53489.07
9517,53832.08
9518,54415.03
9519,55014.96
9520,56170.35
9521,57197.01
9522,58196.84
9523,59810.17
9524,62421.82
9525,64698.71
9526,66037.38
9527,67165.49
9528,68295.93
9529,69344.75
9530,70045.13
9531,70800.5
9532,71487.21
9533,72061.02
9534,72086.8
9535,72232.14
9536,71814.46
9537,72084.94
9538,72456.66
9539,73032.14
9540,72649.97
9541,73263.4
9542,73256.99
9543,73534.54
9544,73277.32
9545,73308.52
9546,73780.08
9547,73691.33
9548,72873.79
9549,72611.36
9550,72803.64
9551,72610.21
9552,72652.85
9553,72327.14
9554,71998.85
9555,71526.84
9556,71332.37
9557,71230.52
9558,70874.08
9559,70507.09
9560,70583.36
9561,70334.35
9562,69821.19
9563,69082.09
9564,68928.74
9565,68718.41
9566,68304.9
9567,68010.31
9568,68105.5
9569,68271.57
9570,67934.19
9571,68160.03
9572,68206.31
9573,68277.02
9574,68228.14
9575,68122.28
9576,68401.61
9577,68197.9
9578,67795.33
9579,67946.75
9580,67791.66
9581,68125.29
9582,68022.2
9583,67224.48
9584,66712.57
9585,65815.61
9586,64606.01
9587,63722.42
9588,62808.97
9589,61905.96
9590,60768.24
9591,59885.05
9592,58762.34
9593,57676.93
9594,56786.88
9595,55840.270000000004
9596,54637.14
9597,54299.57
9598,53687.83
9599,53287.45
9600,52883.64
9601,52638.59
9602,52367.01
9603,52179.32
9604,51829.15
9605,51661.020000000004
